Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
sf,cvs,openproj,openproj/openproj_core/src/com/projity/datatype/CurrencySymbolConversion.java,clean,java,IssueTrue,21247,39,1814,7,2,1,2,3,6,4,8,7,7,5,4,7,2,6,6,9,9,9,4,8,8,5,4,7,6,6,6,1,6,6,2,6,6,2,6,7,9,9,9,8,8,9,9,4,3,6,3,2,9,3,1,3,5,6,6,5,6,6,6,10,9,8
sf,cvs,openproj,openproj/openproj_core/src/com/projity/datatype/Money.java,buggy,java,IssueTrue,21247,39,1814,7,3,6,2,6,10,4,9,9,8,10,9,9,10,10,9,9,9,9,8,9,9,10,9,9,6,6,6,6,8,7,8,9,8,8,9,9,9,9,9,9,9,9,5,4,4,5,4,4,4,2,3,4,8,8,7,7,5,5,5,7,6,6
sf,cvs,openproj,openproj/openproj_core/src/com/projity/field/Field.java,clean,java,IssueTrue,21247,39,1814,7,9,10,9,10,6,7,10,10,10,5,4,8,10,10,10,9,9,9,10,10,10,5,4,8,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,10,10,10,6,9,10,6,7,10,3,8,10,10,10,3,3,2,4,4,4,2,1,1
sf,cvs,openproj,openproj/openproj_core/src/com/projity/field/FieldConverter.java,buggy,java,IssueTrue,21247,39,1814,7,5,6,5,7,6,9,8,8,10,5,4,10,2,7,9,9,9,9,6,10,10,5,4,10,6,7,8,3,7,8,2,8,9,3,8,9,9,9,9,9,9,9,8,5,6,7,4,6,7,4,7,2,5,5,4,4,4,4,4,10,10,9
sf,cvs,openproj,openproj/openproj_core/src/com/projity/pm/assignment/Assignment.java,buggy,java,IssueTrue,21247,39,1814,7,9,10,9,10,5,7,10,10,10,5,4,9,10,10,10,9,9,9,6,10,10,5,4,9,8,10,9,10,10,10,10,10,10,10,10,10,9,9,10,10,10,10,4,8,10,5,9,10,4,7,10,10,10,3,3,2,4,4,4,2,1,1
sf,cvs,openproj,openproj/openproj_core/src/com/projity/pm/assignment/AssignmentDetail.java,buggy,java,IssueTrue,21247,39,1814,7,7,10,7,10,10,4,10,10,10,5,4,7,10,10,9,9,9,9,9,10,10,5,4,7,10,10,9,10,10,10,10,10,10,10,10,10,9,9,9,10,10,10,4,4,8,7,7,10,4,6,9,8,9,6,7,8,5,5,6,5,7,7
sf,cvs,openproj,openproj/openproj_core/src/com/projity/pm/assignment/AssignmentService.java,buggy,java,IssueTrue,21247,39,1814,7,5,7,4,7,9,7,9,10,9,5,4,8,5,8,8,9,9,9,7,9,10,5,4,8,6,6,6,7,9,9,7,9,9,8,10,10,9,9,9,8,8,9,7,6,6,8,5,7,7,8,7,9,9,7,9,9,5,6,6,7,9,9
sf,cvs,openproj,openproj/openproj_core/src/com/projity/pm/assignment/contour/PersonalContour.java,buggy,java,IssueTrue,21247,39,1814,7,5,9,5,8,10,7,10,10,10,9,8,8,8,8,8,9,9,9,6,8,8,9,8,8,6,6,6,9,10,9,9,10,9,9,10,10,9,9,9,10,10,10,7,5,6,7,6,7,7,4,8,2,5,3,3,2,6,5,5,2,1,1
sf,cvs,openproj,openproj/openproj_core/src/com/projity/pm/calendar/WorkingCalendar.java,buggy,java,IssueTrue,21247,39,1814,7,6,8,6,10,6,4,10,10,10,5,4,8,8,9,9,9,9,9,6,9,9,5,4,8,8,9,8,9,10,10,9,10,10,9,10,10,9,9,9,10,10,10,5,4,7,6,6,8,5,5,9,3,5,6,6,5,4,4,4,4,3,3
sf,cvs,openproj,openproj/openproj_core/src/com/projity/pm/calendar/WorkingHours.java,buggy,java,IssueTrue,21247,39,1814,7,5,7,5,8,7,7,10,10,10,5,4,7,8,8,8,9,9,9,6,8,8,5,4,7,7,7,7,9,10,9,9,10,9,9,10,10,9,9,9,9,9,9,7,5,7,6,4,6,5,4,6,2,5,9,8,7,10,10,9,10,8,7
sf,cvs,openproj,openproj/openproj_core/src/com/projity/pm/costing/CurrencyRateTable.java,clean,java,IssueTrue,21247,39,1814,7,3,5,3,8,8,3,9,9,9,9,8,8,7,8,8,9,9,9,8,9,9,9,8,8,8,8,8,9,9,9,9,10,9,9,10,10,10,10,10,9,9,9,4,3,5,3,3,5,3,3,4,6,9,8,8,9,5,5,6,3,4,5
sf,cvs,openproj,openproj/openproj_core/src/com/projity/pm/criticalpath/TaskSchedule.java,buggy,java,IssueTrue,21247,39,1814,7,6,8,6,9,7,7,10,10,10,5,4,8,7,9,9,9,9,9,7,10,10,5,4,8,9,9,9,9,10,10,9,10,10,9,10,10,9,9,9,9,10,10,7,9,7,8,6,8,5,9,8,3,8,8,7,6,8,7,7,3,2,3
sf,cvs,openproj,openproj/openproj_core/src/com/projity/pm/task/NormalTask.java,buggy,java,IssueTrue,21247,39,1814,7,9,10,9,10,6,7,10,10,10,5,8,10,10,10,10,9,10,10,5,10,10,5,8,10,6,8,8,10,10,10,10,10,10,10,10,10,9,10,10,9,10,10,5,6,10,5,10,10,6,8,10,10,10,3,3,2,4,4,4,2,1,1
sf,cvs,openproj,openproj/openproj_core/src/com/projity/pm/task/Project.java,buggy,java,IssueTrue,21247,39,1814,7,10,10,10,10,4,6,10,10,10,1,4,10,8,10,10,9,10,10,5,10,10,1,4,10,9,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,10,10,4,5,10,4,8,10,3,6,10,10,9,3,3,2,4,4,4,2,1,1
sf,cvs,openproj,openproj/openproj_core/src/com/projity/pm/task/ProjectFactory.java,buggy,java,IssueTrue,21247,39,1814,7,7,8,6,9,5,6,8,10,10,5,4,10,3,8,10,9,9,9,4,10,10,5,4,10,6,8,8,4,10,10,4,10,10,5,10,10,9,9,9,9,9,9,6,5,7,7,7,8,8,8,9,10,10,6,9,10,5,6,7,4,5,9
sf,cvs,openproj,openproj/openproj_core/src/com/projity/pm/task/Task.java,clean,java,IssueTrue,21247,39,1814,7,9,10,9,10,7,7,10,10,10,5,4,10,8,10,10,9,10,10,4,10,10,5,4,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,4,8,10,7,10,10,4,7,10,8,10,3,3,2,4,4,4,2,1,1
sf,cvs,openproj,openproj/openproj_core/src/com/projity/session/LoadOptions.java,clean,java,IssueTrue,21247,39,1814,7,3,4,2,7,10,2,9,9,8,5,4,7,7,8,8,9,9,9,1,6,7,5,4,7,10,9,9,9,10,9,9,9,9,9,10,10,9,9,9,8,8,9,3,1,4,5,4,5,1,1,2,4,5,6,6,5,7,7,7,5,5,5
sf,cvs,openproj,openproj/openproj_core/src/com/projity/session/LocalSession.java,clean,java,IssueTrue,21247,39,1814,7,4,5,4,7,6,3,7,9,9,5,8,10,2,7,9,9,9,9,4,9,10,5,8,10,6,7,7,3,8,9,2,8,9,3,9,9,9,9,9,9,9,9,5,5,5,3,4,4,7,7,6,4,5,5,5,5,4,4,4,2,2,2
sf,cvs,openproj,openproj/openproj_core/src/com/projity/util/Environment.java,buggy,java,IssueTrue,21247,39,1814,7,4,5,4,9,5,4,10,10,9,5,4,7,9,9,9,9,9,9,6,8,8,5,4,7,6,6,6,3,6,6,10,10,10,10,10,10,9,9,9,8,8,9,3,3,6,6,8,8,2,2,5,4,5,4,4,4,4,4,4,2,2,3
sf,cvs,openproj,openproj/openproj_ui/src/com/projity/dialog/AbstractDialog.java,clean,java,IssueTrue,21247,39,1814,7,5,7,5,9,8,4,8,10,10,9,10,10,10,10,10,9,10,10,4,10,10,9,10,10,6,9,9,6,10,10,5,10,10,5,10,10,10,10,10,9,9,9,4,3,6,4,4,7,3,3,7,7,10,8,8,8,7,7,7,8,8,9
sf,cvs,openproj,openproj/openproj_ui/src/com/projity/dialog/ResourceMappingDialog.java,clean,java,IssueTrue,21247,39,1814,7,5,7,4,8,9,4,8,8,9,10,10,10,10,10,10,9,9,9,4,9,10,10,10,10,6,9,9,4,8,9,3,8,9,4,8,10,9,9,10,9,9,9,4,4,5,5,5,6,5,5,7,2,5,3,3,2,4,4,4,6,3,3
sf,cvs,openproj,openproj/openproj_ui/src/com/projity/dialog/ResourceSubstitutionDialog.java,clean,java,IssueTrue,21247,39,1814,7,4,5,4,7,6,3,8,8,8,10,10,10,10,10,10,9,9,9,6,9,9,10,10,10,9,9,9,7,9,9,7,8,9,7,9,9,10,10,10,9,9,9,3,2,4,6,5,5,4,7,5,3,9,8,7,7,8,7,7,8,6,6
sf,cvs,openproj,openproj/openproj_ui/src/com/projity/dialog/TaskInformationDialog.java,clean,java,IssueTrue,21247,39,1814,7,5,7,5,8,7,4,9,9,9,10,10,10,9,10,10,9,9,9,7,9,10,10,10,10,8,8,8,8,9,9,7,9,9,6,9,9,10,10,10,9,9,9,4,3,5,5,4,6,8,5,8,3,8,6,6,5,4,4,4,3,2,3
sf,cvs,openproj,openproj/openproj_ui/src/com/projity/dialog/assignment/AssignmentDialog.java,clean,java,IssueTrue,21247,39,1814,7,5,7,5,8,8,4,8,9,9,9,10,10,10,10,10,9,9,9,4,10,10,9,10,10,7,9,9,5,10,9,4,9,9,4,9,9,9,10,10,9,9,9,5,3,5,5,4,6,7,7,7,3,5,6,6,5,4,4,4,10,9,9
sf,cvs,openproj,openproj/openproj_ui/src/com/projity/dialog/util/ComponentFactory.java,buggy,java,IssueTrue,21247,39,1814,7,5,6,5,8,5,7,9,10,10,5,4,10,3,7,9,9,9,9,7,10,10,5,4,10,6,6,6,3,7,8,4,9,9,4,9,9,9,9,9,9,9,9,8,8,7,5,4,6,7,9,8,3,9,5,4,4,4,4,4,10,10,9
sf,cvs,openproj,openproj/openproj_ui/src/com/projity/dialog/util/FieldVerifier.java,clean,java,IssueTrue,21247,39,1814,7,4,6,4,5,9,9,9,9,9,6,8,9,4,7,8,10,10,10,7,9,10,6,8,9,8,9,8,5,8,8,5,8,8,4,8,8,9,9,9,8,8,9,8,8,5,6,5,4,7,9,4,3,9,7,7,6,5,5,5,10,9,9
sf,cvs,openproj,openproj/openproj_ui/src/com/projity/pm/graphic/frames/GraphicManager.java,buggy,java,IssueTrue,21247,39,1814,7,10,10,10,10,3,9,8,10,10,6,9,10,3,10,10,9,10,10,4,10,10,6,9,10,6,10,10,4,10,10,3,10,10,4,10,10,9,10,10,9,10,10,6,8,10,7,10,10,6,10,10,10,10,3,3,2,4,4,4,2,1,1
sf,cvs,openproj,openproj/openproj_ui/src/com/projity/pm/graphic/frames/StartupFactory.java,buggy,java,IssueTrue,21247,39,1814,7,6,7,6,7,5,6,8,10,10,5,4,10,3,8,9,9,9,9,6,10,10,5,4,10,7,9,9,4,9,9,4,9,9,4,9,9,9,10,10,8,8,9,8,7,6,6,5,6,8,9,8,9,9,8,10,10,6,8,8,5,6,8
sf,cvs,openproj,openproj/openproj_ui/src/com/projity/pm/graphic/spreadsheet/SpreadSheet.java,clean,java,IssueTrue,21247,39,1814,7,7,9,7,9,7,9,8,10,10,5,9,10,4,9,10,10,10,10,4,10,10,5,9,10,6,9,9,4,10,10,3,10,10,4,10,10,9,10,10,9,9,9,5,6,7,4,6,7,6,9,9,4,5,8,8,7,6,6,6,10,10,9
sf,cvs,openproj,openproj/openproj_ui/src/com/projity/pm/graphic/spreadsheet/SpreadSheetColumnModel.java,clean,java,IssueTrue,21247,39,1814,7,4,6,4,6,10,7,10,9,9,9,8,8,9,9,8,9,9,9,8,9,9,9,8,8,9,8,8,8,9,9,8,9,8,8,9,9,9,9,9,8,8,9,7,7,5,5,3,4,6,8,4,2,5,4,4,3,4,4,4,3,2,2
sf,cvs,openproj,openproj/openproj_ui/src/com/projity/pm/graphic/spreadsheet/common/CommonSpreadSheet.java,clean,java,IssueTrue,21247,39,1814,7,7,7,6,10,5,9,9,10,10,5,8,10,6,9,9,9,10,10,7,10,10,5,8,10,8,9,9,9,10,10,8,10,10,9,10,10,10,10,10,8,8,9,5,7,8,4,6,8,4,6,9,3,5,3,4,3,4,4,4,3,2,3
