Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
gc,hg,python-on-a-chip,src/platform/at91sam7s-ek/plat.c,clean,c,IssueTrue,5556,68,459,13,7,3,5,7,5,5,7,7,7,8,9,10,8,9,10,9,9,9,6,6,6,8,9,10,6,6,6,10,10,6,10,10,6,10,6,6,10,10,10,8,8,9,5,8,6,2,5,4,5,7,5,5,9,7,6,6,5,5,5,5,4,4
gc,hg,python-on-a-chip,src/platform/at91sam7s-ek/pmfeatures.h,buggy,c,IssueTrue,5556,68,459,13,1,8,1,2,1,3,7,7,7,8,9,10,8,9,10,9,9,9,6,6,6,8,9,10,6,6,6,10,10,6,10,10,6,10,6,6,10,10,10,8,8,9,3,1,2,1,2,2,1,2,2,9,10,7,6,8,5,5,5,3,4,4
gc,hg,python-on-a-chip,src/platform/avr/plat.c,clean,c,IssueTrue,5556,68,459,13,8,9,7,8,7,7,7,7,7,8,9,10,8,9,10,9,9,9,6,6,6,8,9,10,6,6,6,10,10,6,10,10,6,10,6,6,10,10,10,8,8,9,5,8,7,4,9,6,5,5,6,5,9,8,7,7,5,5,5,5,4,4
gc,hg,python-on-a-chip,src/platform/avr/pmfeatures.h,buggy,c,IssueTrue,5556,68,459,13,1,8,1,2,1,3,7,7,7,8,9,10,8,9,10,9,9,9,6,6,6,8,9,10,6,6,6,10,10,6,10,10,6,10,6,6,10,10,10,8,8,9,3,1,2,1,2,2,1,2,2,7,9,7,6,8,5,5,5,3,4,4
gc,hg,python-on-a-chip,src/platform/desktop/plat.c,buggy,c,IssueTrue,5556,68,459,13,7,4,6,7,5,7,7,7,7,8,9,10,8,9,10,9,9,9,6,6,6,8,9,10,6,6,6,10,10,6,10,10,6,10,6,6,10,10,10,8,8,9,5,8,6,5,9,6,4,4,5,3,8,8,6,6,5,5,5,3,3,2
gc,hg,python-on-a-chip,src/platform/desktop/pmfeatures.h,buggy,c,IssueTrue,5556,68,459,13,1,8,1,2,1,3,7,7,7,8,9,10,8,9,10,9,9,9,6,6,6,8,9,10,6,6,6,10,10,6,10,10,6,10,6,6,10,10,10,8,8,9,3,1,2,1,2,2,1,2,2,8,10,7,6,8,5,5,5,3,4,4
gc,hg,python-on-a-chip,src/platform/mbed/plat.cpp,buggy,c,IssueTrue,5556,68,459,13,7,2,6,7,4,7,7,7,7,8,9,10,8,9,10,9,9,9,6,6,6,8,9,10,6,6,6,10,10,6,10,10,6,10,6,6,10,10,10,8,8,9,5,8,6,6,9,6,4,4,5,6,9,7,6,7,5,5,5,5,4,4
gc,hg,python-on-a-chip,src/platform/mbed/pmfeatures.h,buggy,c,IssueTrue,5556,68,459,13,1,8,1,2,1,3,7,7,7,8,9,10,8,9,10,9,9,9,6,6,6,8,9,10,6,6,6,10,10,6,10,10,6,10,6,6,10,10,10,8,8,9,3,1,2,1,2,2,1,2,2,9,10,6,6,8,5,5,5,3,4,4
gc,hg,python-on-a-chip,src/platform/mmb103/plat.c,buggy,c,IssueTrue,5556,68,459,13,8,9,7,8,7,7,7,7,7,8,9,10,8,9,10,9,9,9,6,6,6,8,9,10,6,6,6,10,10,6,10,10,6,10,6,6,10,10,10,8,8,9,5,8,7,8,9,8,5,5,6,5,9,7,6,6,5,5,5,5,4,4
gc,hg,python-on-a-chip,src/platform/mmb103/pmfeatures.h,buggy,c,IssueTrue,5556,68,459,13,1,8,1,2,1,3,7,7,7,8,9,10,8,9,10,9,9,9,6,6,6,8,9,10,6,6,6,10,10,6,10,10,6,10,6,6,10,10,10,8,8,9,3,1,2,1,2,2,1,2,2,7,9,7,6,8,5,5,5,3,4,4
