Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
gc,svn,abiyo,/trunk/ase/cmd/awk/awk.c,buggy,cpp,IssueFalse,27920,75,530,1,10,7,10,8,2,10,7,7,7,5,4,5,5,5,5,9,9,9,7,7,8,5,4,5,8,8,8,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,9,8,9,7,7,8,8,8,9,10,6,9,9,10,10,10,10,9,9,10
gc,svn,abiyo,/trunk/ase/include/ase/awk/awk.h,buggy,cpp,IssueFalse,27920,75,530,1,9,10,7,2,8,3,7,7,7,5,4,5,5,5,5,9,9,9,6,6,7,5,4,5,9,10,10,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,2,2,2,1,2,3,2,1,2,5,6,4,4,4,8,8,7,9,8,9
gc,svn,abiyo,/trunk/ase/include/ase/cmn/chr.h,clean,cpp,IssueFalse,27920,75,530,1,2,1,1,2,4,3,7,7,7,5,4,5,5,5,5,9,9,9,6,6,6,5,4,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,2,2,2,1,2,3,2,1,2,6,6,8,7,7,9,8,8,7,7,8
gc,svn,abiyo,/trunk/ase/include/ase/cmn/dll.h,buggy,cpp,IssueFalse,27920,75,530,1,5,9,3,2,9,3,7,7,7,5,4,5,5,5,5,9,9,9,6,7,7,5,4,5,10,9,10,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,2,2,2,1,2,3,2,1,2,6,6,7,7,7,7,7,7,6,6,7
gc,svn,abiyo,/trunk/ase/include/ase/cmn/map.h,buggy,cpp,IssueFalse,27920,75,530,1,6,9,4,2,7,3,7,7,7,5,4,5,5,5,5,9,9,9,6,6,7,5,4,5,10,10,10,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,2,2,2,1,2,3,2,1,2,7,6,10,9,9,8,8,8,8,8,9
gc,svn,abiyo,/trunk/ase/include/ase/cmn/sll.h,buggy,cpp,IssueFalse,27920,75,530,1,5,9,3,2,9,3,7,7,7,5,4,5,5,5,5,9,9,9,6,7,7,5,4,5,9,9,9,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,2,2,2,1,2,3,2,1,2,10,6,9,9,10,7,8,8,7,9,10
gc,svn,abiyo,/trunk/ase/include/ase/macros.h,clean,cpp,IssueFalse,27920,75,530,1,1,2,1,2,10,3,7,7,7,5,4,5,5,5,5,9,9,9,6,6,6,5,4,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,2,2,2,1,2,3,2,1,2,3,6,3,3,3,10,8,7,3,3,3
gc,svn,abiyo,/trunk/ase/include/ase/types.h,buggy,cpp,IssueFalse,27920,75,530,1,3,9,3,2,10,3,7,7,7,5,4,5,5,5,5,9,9,9,6,6,6,5,4,5,10,10,10,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,2,2,2,1,2,3,2,1,2,5,6,6,6,5,4,4,4,6,6,6
gc,svn,abiyo,/trunk/ase/lib/awk/Awk.cpp,buggy,cpp,IssueFalse,27920,75,530,1,10,8,10,10,1,9,7,7,7,5,4,5,5,5,5,9,9,9,6,6,6,5,4,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,5,6,10,5,8,10,4,8,10,3,6,3,3,3,10,10,9,10,9,9
gc,svn,abiyo,/trunk/ase/lib/awk/awk.c,buggy,cpp,IssueFalse,27920,75,530,1,8,4,8,7,2,8,7,7,7,5,4,5,5,5,5,9,9,9,6,6,6,5,4,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,7,7,6,10,9,9,8,10,8,6,6,6,6,5,4,4,4,7,6,7
