Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
gc,svn,kvs,/trunk/Example/SupportSAGE/SimpleTriangle/main.cpp,clean,cpp,IssueTrue,30173,246,487,3,4,7,3,4,9,7,7,7,7,9,9,9,5,5,4,9,9,9,6,6,6,9,9,9,6,6,6,6,7,7,7,7,7,6,7,7,9,10,10,8,8,9,6,5,3,4,4,5,5,5,4,3,5,3,3,3,4,4,5,5,4,4
gc,svn,kvs,/trunk/Example/Visualization/ImageRenderer/main.cpp,clean,cpp,IssueTrue,30173,246,487,3,2,5,2,2,9,7,7,7,7,7,7,5,4,4,3,9,9,9,6,6,6,7,7,5,6,6,6,6,6,6,6,6,6,6,6,6,9,10,10,8,8,9,10,6,3,10,6,5,10,7,4,3,5,8,6,6,10,10,10,9,7,6
gc,svn,kvs,/trunk/Example/Visualization/Isosurface/main.cpp,clean,cpp,IssueTrue,30173,246,487,3,3,6,3,2,9,7,7,7,7,7,7,5,4,4,3,9,9,9,6,6,6,7,7,5,6,6,6,6,6,6,6,6,6,6,6,6,9,10,10,8,8,9,10,6,3,10,6,5,10,8,4,3,5,9,7,7,10,10,10,9,7,6
gc,svn,kvs,/trunk/Example/Visualization/LineIntegralConvolution/main.cpp,clean,cpp,IssueTrue,30173,246,487,3,3,4,3,2,8,7,7,7,7,7,7,5,4,4,3,9,9,9,6,6,6,7,7,5,6,6,6,6,6,6,6,6,6,6,6,6,9,10,10,8,8,9,10,6,3,9,5,5,10,7,4,3,5,8,6,6,10,10,10,9,8,7
gc,svn,kvs,/trunk/Example/Visualization/LineRenderer/main.cpp,clean,cpp,IssueTrue,30173,246,487,3,2,4,2,2,9,7,7,7,7,7,7,5,4,4,3,9,9,9,6,6,6,7,7,5,6,6,6,6,6,6,6,6,6,6,6,6,9,10,10,8,8,9,10,6,3,9,5,5,10,7,4,3,5,8,6,5,10,10,10,9,7,6
gc,svn,kvs,/trunk/Example/Visualization/OrthoSlice/main.cpp,clean,cpp,IssueTrue,30173,246,487,3,3,5,3,2,9,7,7,7,7,7,7,5,4,4,3,9,9,9,6,6,6,7,7,5,6,6,6,6,6,6,6,6,6,6,6,6,9,10,10,8,8,9,10,6,3,10,6,5,10,7,4,3,5,9,7,7,10,10,10,9,7,6
gc,svn,kvs,/trunk/Example/Visualization/PointRenderer/main.cpp,clean,cpp,IssueTrue,30173,246,487,3,2,4,2,2,9,7,7,7,7,7,7,5,4,4,3,9,9,9,6,6,6,7,7,5,6,6,6,6,6,6,6,6,6,6,6,6,9,10,10,8,8,9,10,6,3,9,5,5,10,7,4,3,5,8,6,5,10,10,10,9,7,6
gc,svn,kvs,/trunk/Example/Visualization/PolygonRenderer/main.cpp,clean,cpp,IssueTrue,30173,246,487,3,2,4,2,2,9,7,7,7,7,7,7,5,4,4,3,9,9,9,6,6,6,7,7,5,6,6,6,6,6,6,6,6,6,6,6,6,9,10,10,8,8,9,10,6,3,9,5,5,10,7,4,3,5,8,6,5,10,10,10,9,7,6
gc,svn,kvs,/trunk/Example/Visualization/RayCastingRenderer/main.cpp,clean,cpp,IssueTrue,30173,246,487,3,2,4,2,2,9,7,7,7,7,7,7,5,4,4,3,9,9,9,6,6,6,7,7,5,6,6,6,6,6,6,6,6,6,6,6,6,9,10,10,8,8,9,10,6,3,9,5,5,10,7,4,3,5,8,6,5,10,10,10,9,7,6
gc,svn,kvs,/trunk/Example/Visualization/SlicePlane/main.cpp,clean,cpp,IssueTrue,30173,246,487,3,3,5,3,2,9,7,7,7,7,7,7,5,4,4,3,9,9,9,6,6,6,7,7,5,6,6,6,6,6,6,6,6,6,6,6,6,9,10,10,8,8,9,10,6,3,9,5,5,10,7,4,3,5,9,7,7,10,10,10,9,7,6
