Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
sf,cvs,emono,emono/emono-dev/src/attributes/cColor.cc,clean,cpp,IssueFalse,10789,149,631,2,5,6,6,8,6,8,7,7,7,8,9,5,8,9,5,9,9,9,6,6,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,6,8,8,9,8,9,6,7,9,3,5,3,3,4,6,5,5,2,2,2
sf,cvs,emono,emono/emono-dev/src/attributes/cColor.h,clean,cpp,IssueFalse,10789,149,631,2,3,6,5,8,9,6,9,9,8,10,10,7,10,10,7,10,10,10,6,6,6,10,10,7,9,9,8,10,9,9,10,9,9,10,10,9,9,9,9,8,8,9,5,4,6,9,8,9,4,3,5,5,5,3,3,4,4,4,5,3,3,4
sf,cvs,emono,emono/emono-dev/src/attributes/cTexture.cc,buggy,cpp,IssueFalse,10789,149,631,2,5,4,6,5,6,10,7,7,7,8,9,5,8,9,5,9,9,9,6,6,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,10,9,7,10,8,7,9,9,8,3,5,4,4,5,4,4,5,2,2,2
sf,cvs,emono,emono/emono-dev/src/attributes/cTexture.h,buggy,cpp,IssueFalse,10789,149,631,2,2,6,4,8,9,6,9,8,8,10,10,7,9,9,6,10,10,10,7,7,7,10,10,7,9,9,8,9,9,8,9,9,8,9,9,9,9,9,9,8,8,9,5,4,6,7,6,8,4,5,6,3,5,3,3,4,4,4,5,6,5,4
sf,cvs,emono,emono/emono-dev/src/attributes/cUVCoord.h,clean,cpp,IssueFalse,10789,149,631,2,2,5,4,7,9,6,8,8,7,10,10,7,9,9,6,9,9,9,6,6,6,10,10,7,8,8,7,8,8,8,8,8,8,9,8,8,9,9,9,8,8,9,5,4,6,5,4,6,5,5,6,3,5,3,3,4,4,4,5,3,3,3
sf,cvs,emono,emono/emono-dev/src/cWorld.cc,buggy,cpp,IssueFalse,10789,149,631,2,9,7,10,8,3,10,7,7,7,8,9,5,8,9,5,9,9,9,6,6,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,10,10,10,9,9,9,10,10,10,9,10,6,6,8,10,10,10,6,7,8
sf,cvs,emono,emono/emono-dev/src/cWorld.h,buggy,cpp,IssueFalse,10789,149,631,2,4,4,6,7,7,6,10,9,9,10,10,9,10,10,8,10,10,10,10,9,9,10,10,9,10,10,10,10,9,9,10,9,9,10,9,9,10,10,10,8,8,9,5,4,6,9,9,8,4,6,6,9,9,5,6,7,7,8,9,6,7,8
sf,cvs,emono,emono/emono-dev/src/controllers/Attic/cBattleController.cc,buggy,cpp,IssueFalse,10789,149,631,2,8,4,9,9,3,10,7,7,7,8,9,5,8,9,5,9,9,9,6,6,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,9,8,9,7,7,9,8,9,10,5,9,10,9,10,8,7,7,9,8,8
sf,cvs,emono,emono/emono-dev/src/controllers/Attic/cBattleController.h,buggy,cpp,IssueFalse,10789,149,631,2,3,4,5,5,7,6,10,9,9,8,9,5,10,10,7,9,9,9,9,9,9,8,9,5,10,9,9,10,9,9,10,9,9,10,10,9,9,9,9,8,8,9,5,4,4,8,7,6,4,3,4,6,9,5,6,7,4,4,5,2,3,4
sf,cvs,emono,emono/emono-dev/src/controllers/Attic/cCameraController.h,clean,cpp,IssueFalse,10789,149,631,2,2,5,4,5,9,6,7,7,7,8,9,5,9,9,6,9,9,9,7,7,7,8,9,5,10,9,9,9,8,8,8,8,8,9,9,8,9,9,9,8,8,9,5,4,4,4,3,4,6,6,5,5,8,3,3,4,4,4,5,3,3,4
sf,cvs,emono,emono/emono-dev/src/controllers/Attic/cController.cc,buggy,cpp,IssueFalse,10789,149,631,2,6,4,8,6,5,8,7,7,7,8,9,5,8,9,5,9,9,9,6,6,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,9,9,7,9,7,8,9,7,8,3,9,3,3,4,8,7,7,8,6,6
sf,cvs,emono,emono/emono-dev/src/controllers/Attic/cController.h,buggy,cpp,IssueFalse,10789,149,631,2,2,8,4,7,10,6,9,8,8,8,9,5,9,9,6,9,9,9,7,7,7,8,9,5,10,9,9,9,9,8,9,8,8,9,9,9,10,9,9,8,8,9,5,4,5,6,7,6,5,7,6,9,9,3,3,4,4,4,5,5,6,7
