Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
gc,svn,oppna-program-hsatools,/HsaTools/trunk/HRIV/composites/webcomp/src/main/java/se/vgregion/kivtools/hriv/presentation/DisplayAccessibilityDatabaseBean.java,buggy,java,IssueTrue,17723,198,2043,12,8,9,8,6,8,10,9,8,8,6,5,5,5,6,7,9,9,9,9,8,8,6,5,5,9,9,9,8,7,7,7,7,6,7,6,6,9,9,9,9,9,9,8,8,8,8,8,7,8,9,8,9,9,6,6,7,10,10,10,9,9,10
gc,svn,oppna-program-hsatools,/HsaTools/trunk/HRIV/composites/webcomp/src/main/java/se/vgregion/kivtools/hriv/presentation/DisplayUnitDetailsFlowSupportBean.java,buggy,java,IssueTrue,17723,198,2043,12,5,5,5,6,7,7,8,7,6,6,5,5,6,7,7,9,9,9,7,6,5,6,5,5,9,9,9,8,7,7,8,7,7,8,8,8,9,9,9,7,7,7,4,7,6,4,8,5,2,6,5,3,8,6,4,4,10,8,8,4,3,2
gc,svn,oppna-program-hsatools,/HsaTools/trunk/HRIV/composites/webcomp/src/main/java/se/vgregion/kivtools/hriv/presentation/Link.java,buggy,java,IssueTrue,17723,198,2043,12,2,6,2,4,10,4,4,3,3,6,5,5,3,4,6,9,9,9,2,1,1,6,5,5,8,8,8,5,4,4,4,4,4,5,5,5,9,9,9,7,7,7,3,4,3,5,7,4,2,4,3,3,5,7,5,5,10,8,8,6,5,4
gc,svn,oppna-program-hsatools,/HsaTools/trunk/HRIV/composites/webcomp/src/main/java/se/vgregion/kivtools/hriv/presentation/MvkClient.java,buggy,java,IssueTrue,17723,198,2043,12,3,6,3,4,9,7,4,4,3,6,5,5,3,4,6,9,9,9,6,5,5,6,5,5,8,8,8,5,4,4,4,4,4,5,5,5,9,9,9,7,7,7,4,6,3,7,7,4,5,7,4,6,8,5,4,5,10,10,10,5,5,5
gc,svn,oppna-program-hsatools,/HsaTools/trunk/HRIV/composites/webcomp/src/main/java/se/vgregion/kivtools/hriv/presentation/RegisterOnUnitController.java,buggy,java,IssueTrue,17723,198,2043,12,9,9,9,7,6,9,10,9,9,6,5,5,7,7,8,9,9,9,10,9,9,6,5,5,10,10,10,9,8,8,9,8,8,8,8,7,10,10,9,10,10,10,7,9,9,8,8,8,8,9,8,3,5,3,2,2,4,4,5,4,3,2
gc,svn,oppna-program-hsatools,/HsaTools/trunk/HRIV/composites/webcomp/src/main/java/se/vgregion/kivtools/hriv/presentation/SamlResponseHelper.java,clean,java,IssueTrue,17723,198,2043,12,5,2,5,3,4,10,7,6,5,6,5,5,3,3,6,9,9,9,9,8,8,6,5,5,4,6,6,1,1,1,3,3,3,2,3,2,9,9,9,9,9,9,9,8,5,8,7,4,9,7,5,5,5,8,7,6,9,8,8,6,5,5
gc,svn,oppna-program-hsatools,/HsaTools/trunk/HRIV/composites/webcomp/src/main/java/se/vgregion/kivtools/hriv/presentation/SearchUnitFlowSupportBean.java,buggy,java,IssueTrue,17723,198,2043,12,9,10,9,9,9,8,10,9,9,6,5,5,8,8,8,10,10,10,10,10,10,6,5,5,10,10,9,10,9,9,10,9,9,9,9,9,9,9,9,9,9,9,6,8,9,8,9,9,6,9,9,3,5,3,2,2,4,4,5,4,3,2
gc,svn,oppna-program-hsatools,/HsaTools/trunk/HRIV/composites/webcomp/src/main/java/se/vgregion/kivtools/hriv/presentation/SettingsBean.java,buggy,java,IssueTrue,17723,198,2043,12,10,6,9,10,2,8,10,10,10,6,5,5,10,10,10,9,9,9,5,5,4,6,5,5,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,7,7,7,3,7,10,5,6,10,2,5,9,5,5,7,5,6,9,8,8,8,7,6
gc,svn,oppna-program-hsatools,/HsaTools/trunk/HRIV/composites/webcomp/src/main/java/se/vgregion/kivtools/hriv/presentation/SuggestionsSupportBean.java,buggy,java,IssueTrue,17723,198,2043,12,7,9,7,6,9,8,8,8,7,6,5,5,5,6,7,9,9,9,8,7,7,6,5,5,6,7,7,8,7,7,7,7,6,3,4,3,9,9,9,10,10,10,7,8,7,8,9,7,8,8,7,6,8,3,2,2,8,7,8,6,7,6
gc,svn,oppna-program-hsatools,/HsaTools/trunk/HRIV/composites/webcomp/src/main/java/se/vgregion/kivtools/hriv/presentation/forms/AccessibilityDatabaseFilterForm.java,buggy,java,IssueTrue,17723,198,2043,12,6,5,6,8,6,4,9,8,7,6,5,5,8,8,8,9,9,9,2,2,2,6,5,5,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,7,7,7,3,4,7,5,5,7,2,3,5,3,5,6,4,4,4,4,5,6,5,4
