Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
sf,cvs,easysok,easysok/easysok/src/bookmarks.cpp,buggy,cpp,IssueTrue,11505,43,1727,1,10,7,10,9,2,10,7,7,7,7,7,5,8,4,3,9,9,9,6,6,7,7,7,5,7,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,9,10,10,9,10,10,8,10,10,9,10,9,10,10,10,10,10,10,10,10
sf,cvs,easysok,easysok/easysok/src/collection.cpp,clean,cpp,IssueTrue,11505,43,1727,1,9,3,8,10,2,8,7,7,7,7,7,5,8,4,3,9,9,9,6,6,7,7,7,5,7,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,4,7,10,4,8,9,5,6,8,9,10,7,8,8,8,9,9,8,9,9
sf,cvs,easysok,easysok/easysok/src/collection_comparer.cpp,clean,cpp,IssueTrue,11505,43,1727,1,8,3,7,8,3,10,7,7,7,7,7,5,8,4,3,9,9,9,6,6,7,7,7,5,7,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,9,10,9,2,6,5,5,8,5,4,8,3,3,3,7,6,6,2,2,2
sf,cvs,easysok,easysok/easysok/src/collection_holder.cpp,buggy,cpp,IssueTrue,11505,43,1727,1,10,5,9,10,2,10,7,7,7,7,7,5,8,4,3,9,9,9,6,6,7,7,7,5,7,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,8,10,10,5,9,9,8,10,9,10,10,10,10,10,10,10,10,10,10,10
sf,cvs,easysok,easysok/easysok/src/collection_manager.cpp,clean,cpp,IssueTrue,11505,43,1727,1,10,5,10,10,1,10,7,7,7,7,7,5,8,4,3,9,9,9,6,6,7,7,7,5,7,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,8,9,10,3,6,9,9,9,10,10,10,10,10,10,9,10,10,9,10,10
sf,cvs,easysok,easysok/easysok/src/collection_properties_dialog.cpp,clean,cpp,IssueTrue,11505,43,1727,1,7,3,6,5,4,9,7,7,7,7,7,5,8,4,3,9,9,9,6,6,7,7,7,5,7,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,8,9,7,3,4,4,9,8,7,9,8,7,8,8,9,9,9,9,10,9
sf,cvs,easysok,easysok/easysok/src/collections_mime_source.cpp,clean,cpp,IssueTrue,11505,43,1727,1,5,3,4,5,6,9,7,7,7,7,7,5,8,4,3,9,9,9,6,6,7,7,7,5,7,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,9,9,7,3,3,4,7,6,4,4,8,5,5,4,7,7,7,9,8,7
sf,cvs,easysok,easysok/easysok/src/common.cpp,buggy,cpp,IssueTrue,11505,43,1727,1,7,3,6,6,3,10,7,7,7,7,7,5,8,4,3,9,9,9,6,6,7,7,7,5,7,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,9,8,8,10,10,8,9,7,7,7,8,9,9,9,5,6,6,2,3,4
sf,cvs,easysok,easysok/easysok/src/common.h,buggy,cpp,IssueTrue,11505,43,1727,1,1,9,1,2,10,4,9,8,8,7,7,5,9,5,4,9,9,9,9,9,10,7,7,5,7,6,6,6,6,6,7,7,7,8,8,8,9,9,9,8,8,9,1,2,2,2,2,3,3,1,2,7,5,8,7,8,4,4,4,2,5,5
sf,cvs,easysok,easysok/easysok/src/graphics_storer_dialog.cpp,clean,cpp,IssueTrue,11505,43,1727,1,5,3,5,7,5,4,7,7,7,7,7,5,8,4,3,9,9,9,6,6,7,7,7,5,7,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,3,4,6,4,5,6,8,8,7,8,8,5,6,6,7,7,7,7,7,8
sf,cvs,easysok,easysok/easysok/src/image_storer.cpp,clean,cpp,IssueTrue,11505,43,1727,1,7,3,6,4,4,10,7,7,7,7,7,5,8,4,3,9,9,9,6,6,7,7,7,5,7,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,10,10,7,10,8,7,10,10,7,3,8,3,3,3,8,7,7,6,5,4
sf,cvs,easysok,easysok/easysok/src/import_solutions_progress_dialog.cpp,clean,cpp,IssueTrue,11505,43,1727,1,7,4,6,7,4,8,7,7,7,7,7,5,8,4,3,9,9,9,6,6,7,7,7,5,7,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,7,9,8,3,7,5,7,9,6,10,8,5,6,7,9,10,10,8,8,9
sf,cvs,easysok,easysok/easysok/src/interruptable_progress_dialog.h,clean,cpp,IssueTrue,11505,43,1727,1,2,9,1,2,10,4,7,7,7,9,9,8,9,5,4,9,9,9,7,7,8,9,9,8,9,9,8,7,7,7,7,7,7,6,6,6,10,10,10,9,9,9,1,2,2,2,2,3,3,1,2,3,5,10,8,8,4,4,4,9,7,5
sf,cvs,easysok,easysok/easysok/src/level_editor.cpp,clean,cpp,IssueTrue,11505,43,1727,1,10,3,10,10,1,10,7,7,7,7,7,5,8,4,3,9,9,9,6,6,7,7,7,5,7,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,8,10,10,4,6,9,9,10,10,9,8,4,6,6,10,10,10,9,10,9
sf,cvs,easysok,easysok/easysok/src/level_tooltip.cpp,clean,cpp,IssueTrue,11505,43,1727,1,3,3,2,5,8,8,7,7,7,7,7,5,8,4,3,9,9,9,6,6,7,7,7,5,7,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,5,7,5,7,7,6,7,4,4,7,8,6,6,6,9,9,9,8,9,8
sf,cvs,easysok,easysok/easysok/src/level_tooltip.h,clean,cpp,IssueTrue,11505,43,1727,1,2,9,1,2,10,4,8,7,7,9,9,8,9,5,4,9,9,9,9,8,9,9,9,8,9,9,9,7,7,7,7,7,7,6,6,7,10,9,9,9,9,9,1,2,2,2,2,3,3,1,2,6,5,7,8,7,8,7,7,9,9,8
