Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
sf,cvs,scintilla,scintilla/scintilla/cocoa/ScintillaTest/AppController.h,clean,cpp,IssueTrue,46758,51,10198,10,1,1,1,3,9,3,7,7,7,8,9,5,4,4,4,9,9,9,6,6,8,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,3,3,2,2,1,2,2,3,2,3,6,6,5,5,6,5,5,2,2,2
sf,cvs,scintilla,scintilla/scintilla/cocoa/ScintillaView.h,clean,cpp,IssueTrue,46758,51,10198,10,3,2,6,3,5,3,7,7,7,8,9,5,4,4,4,9,9,9,6,6,8,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,3,3,2,2,2,2,2,3,2,3,6,9,7,7,6,5,5,6,5,5
sf,cvs,scintilla,scintilla/scintilla/gtk/PlatGTK.cxx,clean,cpp,IssueTrue,46758,51,10198,10,10,8,10,10,2,10,9,10,10,9,10,10,9,10,10,9,9,9,9,8,10,9,10,10,8,9,10,9,10,10,9,10,10,9,10,10,9,9,9,9,10,10,5,8,10,7,9,10,5,7,10,7,9,3,3,3,6,5,5,2,2,2
sf,cvs,scintilla,scintilla/scintilla/gtk/ScintillaGTK.cxx,buggy,cpp,IssueTrue,46758,51,10198,10,10,9,10,10,2,8,10,10,10,10,10,10,10,10,10,9,9,9,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,8,7,7,9,9,9,10,10,10,6,9,10,7,10,10,8,9,10,10,6,3,3,3,6,5,5,2,2,2
sf,cvs,scintilla,scintilla/scintilla/include/Platform.h,clean,cpp,IssueTrue,46758,51,10198,10,8,7,8,9,4,4,9,10,10,8,10,8,8,9,10,10,10,10,9,8,10,8,10,8,7,8,10,9,10,10,10,10,10,10,10,10,9,10,10,9,9,10,3,4,6,10,10,10,3,4,6,7,6,4,5,5,9,8,8,2,5,5
sf,cvs,scintilla,scintilla/scintilla/include/SciLexer.h,clean,cpp,IssueTrue,46758,51,10198,10,1,1,1,2,1,3,7,7,7,8,9,5,4,4,4,9,9,9,6,6,8,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,2,2,2,2,1,2,2,2,2,9,10,6,7,7,7,7,7,2,6,7
sf,cvs,scintilla,scintilla/scintilla/include/Scintilla.h,clean,cpp,IssueTrue,46758,51,10198,10,3,4,4,2,8,3,7,7,7,8,9,5,4,4,4,9,9,9,7,7,9,8,9,5,9,10,10,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,2,2,2,2,1,2,2,2,2,10,9,7,9,9,8,9,9,2,8,9
sf,cvs,scintilla,scintilla/scintilla/macosx/PlatMacOSX.cxx,clean,cpp,IssueTrue,46758,51,10198,10,10,10,10,10,3,10,9,10,9,10,10,9,10,10,10,9,9,9,10,9,10,10,10,9,9,9,9,9,10,10,9,10,10,10,10,10,9,9,9,9,9,9,4,6,10,4,8,10,6,8,10,3,9,3,3,3,6,5,5,10,10,10
sf,cvs,scintilla,scintilla/scintilla/src/CellBuffer.cxx,clean,cpp,IssueTrue,46758,51,10198,10,9,6,9,9,3,9,7,7,7,8,9,5,4,4,4,9,9,9,6,6,8,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,4,7,9,3,7,7,3,4,7,9,6,6,7,7,10,10,10,7,8,9
sf,cvs,scintilla,scintilla/scintilla/src/Document.cxx,clean,cpp,IssueTrue,46758,51,10198,10,10,8,10,10,2,10,9,9,9,10,10,9,5,4,5,9,9,9,7,7,9,10,10,9,7,7,7,7,7,8,7,7,7,7,7,8,9,9,9,8,8,9,6,8,10,4,9,10,5,5,9,10,9,9,10,10,10,10,10,6,8,9
sf,cvs,scintilla,scintilla/scintilla/src/Editor.cxx,buggy,cpp,IssueTrue,46758,51,10198,10,10,10,10,10,2,10,7,7,7,8,9,5,5,5,5,9,9,9,8,7,9,8,9,5,9,9,9,8,9,9,8,9,8,7,8,8,9,9,9,9,9,9,9,10,10,10,10,10,9,10,10,10,10,3,3,3,6,5,5,2,2,2
sf,cvs,scintilla,scintilla/scintilla/src/Editor.h,buggy,cpp,IssueTrue,46758,51,10198,10,8,5,9,6,2,5,10,10,10,8,10,8,9,10,10,9,10,10,10,10,10,8,10,8,10,10,10,10,10,10,10,10,10,7,8,9,10,10,10,9,9,9,3,4,5,9,9,8,6,8,6,10,6,5,7,7,8,8,9,6,8,9
sf,cvs,scintilla,scintilla/scintilla/src/KeyWords.cxx,clean,cpp,IssueTrue,46758,51,10198,10,8,3,9,6,2,9,7,7,7,8,9,5,4,4,4,9,9,9,6,6,8,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,7,7,7,9,10,8,3,3,4,6,6,10,10,10,8,7,7,2,2,2
sf,cvs,scintilla,scintilla/scintilla/src/LexHTML.cxx,clean,cpp,IssueTrue,46758,51,10198,10,10,8,10,8,2,10,7,7,7,8,9,5,4,4,4,9,9,9,6,6,8,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,10,10,10,6,6,8,5,10,7,8,10,3,3,3,6,5,5,2,2,2
sf,cvs,scintilla,scintilla/scintilla/src/LexMySQL.cxx,clean,cpp,IssueTrue,46758,51,10198,10,8,6,8,5,3,10,7,7,7,8,9,5,4,4,4,9,9,9,6,6,8,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,10,10,8,5,6,5,6,6,4,3,6,10,8,8,9,7,7,10,9,9
sf,cvs,scintilla,scintilla/scintilla/src/PerLine.cxx,buggy,cpp,IssueTrue,46758,51,10198,10,8,1,8,9,1,8,7,7,7,8,9,5,4,4,4,9,9,9,6,6,8,8,9,5,8,7,7,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,4,4,8,3,4,7,3,4,7,7,9,6,7,7,6,5,5,4,6,7
sf,cvs,scintilla,scintilla/scintilla/src/PositionCache.cxx,clean,cpp,IssueTrue,46758,51,10198,10,9,2,9,9,1,8,7,7,7,8,9,5,4,4,4,9,9,9,6,6,8,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,6,7,9,8,9,9,6,7,8,9,9,5,5,6,9,8,8,5,7,8
sf,cvs,scintilla,scintilla/scintilla/src/PositionCache.h,clean,cpp,IssueTrue,46758,51,10198,10,5,1,6,4,3,3,9,9,10,8,9,5,5,5,8,9,9,9,9,8,10,8,9,5,10,10,10,8,9,10,8,9,10,9,9,10,9,9,9,9,9,9,3,3,3,5,5,3,2,3,2,5,6,4,4,4,7,6,6,4,5,5
sf,cvs,scintilla,scintilla/scintilla/src/ScintillaBase.cxx,buggy,cpp,IssueTrue,46758,51,10198,10,9,2,9,7,1,6,7,7,7,8,9,5,4,4,4,9,9,9,6,6,8,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,8,9,8,8,9,8,9,9,8,9,6,4,4,5,8,7,7,9,9,10
sf,cvs,scintilla,scintilla/scintilla/src/ScintillaBase.h,clean,cpp,IssueTrue,46758,51,10198,10,3,1,3,3,4,3,10,10,10,10,10,9,10,10,10,10,10,10,10,9,10,10,10,9,9,8,8,10,10,9,10,10,9,6,6,7,10,10,10,9,9,9,3,3,2,4,3,2,4,3,3,3,6,3,3,3,6,5,5,4,3,4
sf,cvs,scintilla,scintilla/scintilla/src/Selection.cxx,buggy,cpp,IssueTrue,46758,51,10198,10,7,1,8,9,1,9,7,7,7,8,9,5,4,4,4,9,9,9,6,6,8,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,4,5,8,6,9,9,4,4,6,9,6,7,7,9,10,10,10,9,9,10
sf,cvs,scintilla,scintilla/scintilla/src/Selection.h,buggy,cpp,IssueTrue,46758,51,10198,10,5,1,6,7,1,4,9,10,10,8,9,5,8,8,9,9,9,9,9,7,10,8,9,5,8,8,9,10,10,10,10,10,10,10,10,10,9,9,9,8,8,9,3,4,5,10,10,9,3,3,5,9,6,6,7,8,8,7,8,2,6,7
sf,cvs,scintilla,scintilla/scintilla/src/ViewStyle.cxx,clean,cpp,IssueTrue,46758,51,10198,10,8,1,8,7,1,6,7,7,7,8,9,5,4,4,4,9,9,9,6,6,8,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,5,5,6,10,10,9,10,10,8,6,9,7,6,7,6,5,5,2,2,2
sf,cvs,scintilla,scintilla/scintilla/src/ViewStyle.h,clean,cpp,IssueTrue,46758,51,10198,10,5,1,5,2,3,3,9,9,9,8,9,5,5,6,6,9,9,9,9,8,10,8,9,5,10,10,10,8,9,9,8,9,9,9,9,10,9,9,9,8,8,9,2,2,2,2,1,2,2,2,2,5,6,6,5,5,6,5,5,2,2,2
sf,cvs,scintilla,scintilla/scintilla/win32/PlatWin.cxx,buggy,cpp,IssueTrue,46758,51,10198,10,10,8,10,10,2,8,10,10,10,9,10,10,9,10,10,9,9,9,9,9,10,9,10,10,9,10,10,9,10,10,9,10,10,9,10,10,9,9,9,10,10,10,4,8,10,6,9,10,6,8,10,5,6,6,6,6,10,9,8,10,10,10
sf,cvs,scintilla,scintilla/scintilla/win32/ScintillaWin.cxx,clean,cpp,IssueTrue,46758,51,10198,10,10,9,10,10,2,9,10,10,10,9,10,10,10,10,10,9,9,9,10,10,10,9,10,10,8,10,10,9,10,10,9,10,10,7,9,10,9,9,9,10,10,10,7,10,10,6,10,10,7,10,10,10,6,3,3,3,6,5,5,2,2,2
sf,cvs,scintilla,scintilla/scite/gtk/DirectorExtension.cxx,clean,cpp,IssueTrue,46758,51,10198,10,8,7,8,8,4,8,7,7,7,8,9,5,4,4,4,9,9,9,6,6,8,8,9,5,7,7,7,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,5,7,7,5,7,7,5,7,6,5,6,5,5,5,8,7,7,2,3,4
sf,cvs,scintilla,scintilla/scite/gtk/SciTEGTK.cxx,clean,cpp,IssueTrue,46758,51,10198,10,10,9,10,10,1,9,10,10,10,9,10,10,10,10,10,9,9,9,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,8,9,10,10,10,10,9,10,10,5,9,10,7,9,10,8,10,10,9,9,3,3,3,6,5,5,2,2,2
sf,cvs,scintilla,scintilla/scite/src/Exporters.cxx,clean,cpp,IssueTrue,46758,51,10198,10,10,9,10,8,3,10,8,9,9,8,9,5,5,5,6,9,9,9,7,7,9,8,9,5,9,10,10,8,9,9,7,8,9,8,9,9,9,9,9,8,8,9,10,10,10,9,9,9,9,9,8,3,6,4,4,4,9,7,7,9,7,7
sf,cvs,scintilla,scintilla/scite/src/FilePath.cxx,clean,cpp,IssueTrue,46758,51,10198,10,8,1,8,9,1,6,7,7,7,8,9,5,4,4,4,9,9,9,6,6,8,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,4,5,8,2,3,5,4,4,6,3,6,4,4,4,6,5,5,2,2,2
sf,cvs,scintilla,scintilla/scite/src/IFaceTable.cxx,clean,cpp,IssueTrue,46758,51,10198,10,10,1,5,4,1,9,7,7,7,8,9,5,4,4,4,9,9,9,6,6,8,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,8,6,5,6,5,4,4,3,3,9,9,3,3,3,6,5,5,2,2,2
sf,cvs,scintilla,scintilla/scite/src/PropSetFile.cxx,buggy,cpp,IssueTrue,46758,51,10198,10,9,6,9,9,2,9,7,7,7,8,9,5,4,4,4,9,9,9,6,6,8,8,9,5,7,7,7,6,7,6,6,6,6,7,7,7,9,9,9,8,8,9,6,6,9,4,4,8,5,5,8,3,6,10,10,10,10,9,9,10,10,10
sf,cvs,scintilla,scintilla/scite/src/SciTEBase.cxx,buggy,cpp,IssueTrue,46758,51,10198,10,10,10,10,10,2,10,7,7,7,8,9,5,4,4,4,9,9,9,6,6,8,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,8,10,10,9,10,10,8,10,10,10,10,3,3,3,6,5,5,2,2,2
sf,cvs,scintilla,scintilla/scite/src/SciTEBase.h,buggy,cpp,IssueTrue,46758,51,10198,10,9,6,10,8,2,6,10,10,10,9,10,10,10,10,10,9,10,10,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,7,9,10,10,10,10,9,9,10,3,4,6,5,9,8,3,5,6,6,6,4,4,4,6,5,5,5,6,7
sf,cvs,scintilla,scintilla/scite/src/SciTEBuffers.cxx,buggy,cpp,IssueTrue,46758,51,10198,10,10,8,10,9,2,10,7,7,7,8,9,5,4,4,4,9,9,9,6,6,8,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,8,10,10,8,9,10,7,8,9,5,6,7,6,6,7,6,6,2,3,4
sf,cvs,scintilla,scintilla/scite/src/SciTEProps.cxx,clean,cpp,IssueTrue,46758,51,10198,10,10,7,10,9,2,9,7,7,7,8,9,5,4,4,4,9,9,9,6,6,8,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,8,10,10,9,10,10,9,10,9,10,6,5,6,8,8,8,8,2,6,8
sf,cvs,scintilla,scintilla/scite/win32/DirectorExtension.cxx,clean,cpp,IssueTrue,46758,51,10198,10,7,1,7,8,2,6,7,7,7,8,9,5,4,4,4,9,9,9,6,6,8,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,4,5,6,4,8,6,5,5,6,3,6,8,6,6,6,5,5,2,2,2
sf,cvs,scintilla,scintilla/scite/win32/SciTEWin.cxx,clean,cpp,IssueTrue,46758,51,10198,10,10,9,10,9,3,10,7,7,7,8,9,5,4,4,4,9,9,9,6,6,8,8,9,5,8,9,9,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,8,10,10,7,10,10,9,10,10,5,6,6,6,5,10,9,9,2,3,4
sf,cvs,scintilla,scintilla/scite/win32/SciTEWinBar.cxx,buggy,cpp,IssueTrue,46758,51,10198,10,10,6,10,8,2,10,7,7,7,8,9,5,4,4,4,9,9,9,6,6,8,8,9,5,7,7,7,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,8,9,9,7,9,8,8,9,8,5,9,10,10,10,10,9,9,4,3,5
