Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
sf,cvs,rezilla,rezilla/RezillaSource/Rezilla_SDK/ImagePlugin/RezImagePlugin.c,clean,c,IssueTrue,5310,63,5865,1,9,10,9,10,5,10,7,7,7,5,4,5,5,5,5,9,9,9,6,6,7,5,4,5,10,10,9,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,9,9,10,9,10,9,10,10,10,9,8,10,10,10,9,10,10,10,10,10
sf,cvs,rezilla,rezilla/RezillaSource/Rezilla_SDK/SamplePlugin/RezSamplePlugin.c,buggy,c,IssueTrue,5310,63,5865,1,7,10,7,9,7,9,7,7,7,5,4,5,5,5,5,9,9,9,6,6,7,5,4,5,8,8,9,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,7,7,8,5,8,7,9,9,8,10,8,10,10,10,8,10,10,9,10,10
sf,cvs,rezilla,rezilla/RezillaSource/Rezilla_Src/Application/CEditorsController.h,clean,c,IssueTrue,5310,63,5865,1,2,2,2,2,6,4,7,7,7,5,4,5,5,5,6,9,9,9,8,7,8,5,4,5,6,6,6,7,7,7,8,8,8,9,8,8,10,9,9,8,8,9,1,1,2,2,2,2,3,2,2,5,8,3,4,3,7,7,8,5,5,5
sf,cvs,rezilla,rezilla/RezillaSource/Rezilla_Src/Application/CPluginsController.h,buggy,c,IssueTrue,5310,63,5865,1,2,2,2,2,6,4,7,7,7,5,4,5,6,5,6,9,9,9,7,7,7,5,4,5,6,6,6,8,8,8,9,8,8,8,7,7,9,9,9,10,10,10,1,1,2,2,2,2,3,2,2,5,8,6,6,5,6,7,7,9,8,7
sf,cvs,rezilla,rezilla/RezillaSource/Rezilla_Src/Application/CRezillaApp.h,clean,c,IssueTrue,5310,63,5865,1,5,2,5,4,2,4,7,7,7,5,6,7,6,8,8,9,9,9,7,9,9,5,6,7,7,7,8,9,10,10,9,10,10,9,10,10,10,10,10,9,9,9,3,3,2,3,3,2,4,3,2,5,8,5,6,5,6,7,7,6,6,6
sf,cvs,rezilla,rezilla/RezillaSource/Rezilla_Src/Application/CRezillaPrefs.h,clean,c,IssueTrue,5310,63,5865,1,5,4,5,5,4,4,7,7,7,5,6,7,5,7,7,9,9,9,6,8,9,5,6,7,8,8,10,6,9,9,6,9,9,7,10,9,9,10,10,9,9,9,3,3,3,3,3,3,4,3,2,6,8,3,4,3,5,7,7,7,8,7
sf,cvs,rezilla,rezilla/RezillaSource/Rezilla_Src/Application/CTemplatesController.h,buggy,c,IssueTrue,5310,63,5865,1,3,2,3,4,6,4,7,7,7,5,4,5,6,6,6,9,9,9,6,6,7,5,4,5,6,6,6,8,8,8,9,9,9,9,9,9,9,9,9,10,10,10,3,3,2,3,3,2,4,3,2,3,8,3,4,3,7,7,7,5,5,4
sf,cvs,rezilla,rezilla/RezillaSource/Rezilla_Src/Architecture/CRezillaPlugin.h,clean,c,IssueTrue,5310,63,5865,1,2,2,3,7,6,4,8,8,7,5,4,5,6,6,6,9,9,9,7,7,7,5,4,5,10,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,9,9,3,3,4,3,4,4,4,3,3,9,8,6,7,7,5,7,7,6,8,8
sf,cvs,rezilla,rezilla/RezillaSource/Rezilla_Src/Architecture/RezillaPluginInterface.h,clean,c,IssueTrue,5310,63,5865,1,4,6,3,2,6,4,7,7,7,5,4,5,5,5,5,9,9,9,6,6,6,5,4,5,9,9,10,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,1,1,2,2,2,2,3,2,2,10,8,9,10,10,8,10,10,9,10,10
sf,cvs,rezilla,rezilla/RezillaSource/Rezilla_Src/Documents/CEditorDoc.h,clean,c,IssueTrue,5310,63,5865,1,4,2,4,8,3,4,8,8,8,7,6,7,8,8,8,10,10,10,8,7,8,7,6,7,9,8,8,10,10,10,10,10,10,10,10,10,10,10,10,8,8,9,3,3,4,3,3,4,4,3,3,3,8,3,4,3,7,7,7,5,5,4
sf,cvs,rezilla,rezilla/RezillaSource/Rezilla_Src/Documents/CRezMapDoc.h,buggy,c,IssueTrue,5310,63,5865,1,6,3,6,8,2,4,8,8,8,7,6,7,9,9,9,9,9,9,9,9,9,7,6,7,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,3,5,3,3,4,4,3,4,7,8,6,8,6,5,7,7,5,6,6
sf,cvs,rezilla,rezilla/RezillaSource/Rezilla_Src/Editors/Edit_AETE/CAete_EditorDoc.h,clean,c,IssueTrue,5310,63,5865,1,2,2,2,3,5,4,7,7,7,8,8,8,8,8,8,9,9,9,8,7,8,8,8,8,7,7,7,9,8,8,9,8,8,9,8,8,10,9,9,9,9,9,3,3,2,3,3,2,4,3,2,3,8,3,4,3,7,7,7,5,5,4
