Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
sf,cvs,elj-win32,elj-win32/elj/All/c/common/e2c_common.c,buggy,c,IssueFalse,6741,39,3414,6,5,1,2,5,1,6,7,7,7,5,4,5,5,5,5,9,9,9,6,6,6,5,4,5,6,6,6,10,6,10,10,6,10,10,6,10,9,9,9,8,8,9,4,4,3,3,3,3,3,4,3,3,4,6,5,4,4,4,4,3,3,2
sf,cvs,elj-win32,elj-win32/elj/Win32/c/common/e2c_eiffelproc_global.c,buggy,c,IssueFalse,6741,39,3414,6,8,2,3,6,1,5,7,7,7,5,4,5,5,5,5,9,9,9,6,6,6,5,4,5,7,7,7,10,6,10,10,6,10,10,6,10,9,9,9,8,8,9,4,4,4,6,4,6,3,6,4,3,4,3,3,3,9,7,7,2,1,1
sf,cvs,elj-win32,elj-win32/elj/Win32/c/e2c_eiffelproc_global.h,buggy,c,IssueFalse,6741,39,3414,6,6,1,3,2,2,3,7,7,7,5,4,5,5,5,5,9,9,9,6,6,6,5,4,5,9,10,10,10,6,10,10,6,10,10,6,10,9,9,9,8,8,9,3,3,2,3,2,2,3,2,2,3,4,3,3,3,6,5,5,2,1,1
sf,cvs,elj-win32,elj-win32/elj/Win32/c/gui/e2c_line_and_curve_functions.c,clean,c,IssueFalse,6741,39,3414,6,2,10,1,3,10,3,7,7,7,5,4,5,5,5,5,9,9,9,6,6,6,5,4,5,6,6,6,10,6,10,10,6,10,10,6,10,9,9,9,8,8,9,3,3,2,7,4,3,5,5,3,3,4,3,3,3,10,10,10,2,1,1
sf,cvs,elj-win32,elj-win32/elj/Win32/c/gui/e2c_menu_functions.c,buggy,c,IssueFalse,6741,39,3414,6,4,10,2,4,10,3,7,7,7,5,4,5,5,5,5,9,9,9,6,6,6,5,4,5,6,6,6,10,6,10,10,6,10,10,6,10,9,9,9,8,8,9,3,3,3,4,3,3,4,5,3,3,4,3,3,3,10,10,10,2,1,1
sf,cvs,elj-win32,elj-win32/elj/Win32/c/gui/e2c_message_and_queues.c,clean,c,IssueFalse,6741,39,3414,6,2,10,1,3,10,3,7,7,7,5,4,5,5,5,5,9,9,9,6,6,6,5,4,5,6,6,6,10,6,10,10,6,10,10,6,10,9,9,9,8,8,9,3,3,2,4,4,3,3,4,2,3,4,3,3,3,10,10,10,2,1,1
sf,cvs,elj-win32,elj-win32/elj/Win32/c/gui/e2c_painting_and_drawing.c,clean,c,IssueFalse,6741,39,3414,6,6,10,2,3,10,4,7,7,7,5,4,5,5,5,5,9,9,9,6,6,6,5,4,5,6,6,6,10,6,10,10,6,10,10,6,10,9,9,9,8,8,9,4,3,3,9,5,4,5,5,3,3,4,3,3,3,4,4,4,2,1,1
sf,cvs,elj-win32,elj-win32/elj/Win32/c/gui/e2c_rect_functions.c,clean,c,IssueFalse,6741,39,3414,6,1,9,1,3,10,3,7,7,7,5,4,5,5,5,5,9,9,9,6,6,6,5,4,5,6,6,6,10,6,10,10,6,10,10,6,10,9,9,9,8,8,9,3,3,2,3,3,2,3,3,2,3,4,3,3,3,10,10,9,2,1,1
sf,cvs,elj-win32,elj-win32/elj/Win32/c/gui/e2c_resources.c,clean,c,IssueFalse,6741,39,3414,6,4,10,2,3,10,3,7,7,7,5,4,5,5,5,5,9,9,9,6,6,6,5,4,5,6,6,6,10,6,10,10,6,10,10,6,10,9,9,9,8,8,9,3,3,2,6,4,3,5,5,3,3,4,3,3,3,10,10,9,2,1,1
sf,cvs,elj-win32,elj-win32/elj/Win32/c/gui/e2c_windows.c,buggy,c,IssueFalse,6741,39,3414,6,5,8,2,4,9,3,7,7,7,5,4,5,5,5,5,9,9,9,6,6,6,5,4,5,6,6,6,10,6,10,10,6,10,10,6,10,9,9,9,8,8,9,3,3,3,4,3,3,4,5,3,3,4,9,7,6,10,10,10,10,8,8
sf,cvs,elj-win32,elj-win32/elj/Win32/c/structs/e2c_menu_structures.c,buggy,c,IssueFalse,6741,39,3414,6,9,9,4,9,7,3,7,7,7,5,4,5,5,5,5,9,9,9,6,6,6,5,4,5,6,6,6,10,6,10,10,6,10,10,6,10,9,9,9,8,8,9,3,3,6,3,3,7,3,5,5,3,4,3,3,3,4,4,4,7,5,4
