Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
sf,svn,icescrum,/trunk/icescrum2/icescrum-dao/src/main/java/icescrum2/dao/impl/ProductDao.java,clean,java,IssueFalse,17893,61,3084,27,5,3,5,4,4,4,9,9,8,9,9,8,5,6,4,9,9,9,7,7,6,9,9,8,6,6,3,8,8,8,8,8,8,9,8,8,9,9,9,7,7,7,8,7,6,5,5,5,9,4,7,3,5,3,3,2,4,4,4,3,3,3
sf,svn,icescrum,/trunk/icescrum2/icescrum-dao/src/main/java/icescrum2/dao/model/ICliche.java,clean,java,IssueFalse,17893,61,3084,27,3,1,4,9,1,2,10,9,9,9,9,8,10,9,9,10,10,10,2,3,3,9,9,8,6,6,3,10,10,10,10,10,10,10,10,10,9,9,9,7,7,7,3,3,8,3,3,8,1,1,4,5,8,5,5,5,4,4,4,3,4,4
sf,svn,icescrum,/trunk/icescrum2/icescrum-dao/src/main/java/icescrum2/dao/model/ISprint.java,buggy,java,IssueFalse,17893,61,3084,27,3,5,4,9,8,2,10,9,9,9,9,8,9,9,9,10,10,10,4,4,4,9,9,8,6,6,3,10,10,10,10,10,10,10,10,10,9,9,9,7,7,7,3,3,8,7,9,10,1,1,4,8,8,6,7,7,8,8,8,9,9,9
sf,svn,icescrum,/trunk/icescrum2/icescrum-dao/src/main/java/icescrum2/dao/model/impl/Build.java,clean,java,IssueFalse,17893,61,3084,27,7,7,7,8,4,9,10,10,9,7,7,5,8,8,7,9,9,9,7,7,6,7,7,5,9,9,8,10,10,9,10,10,9,10,10,10,9,9,9,7,7,7,8,9,9,5,5,8,3,5,7,9,5,7,7,8,8,8,8,10,10,10
sf,svn,icescrum,/trunk/icescrum2/icescrum-dao/src/main/java/icescrum2/dao/model/impl/Cliche.java,clean,java,IssueFalse,17893,61,3084,27,7,2,7,10,2,3,10,10,9,7,7,5,10,9,9,9,9,9,4,4,4,7,7,5,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,7,7,7,3,6,9,4,4,9,2,2,6,5,8,8,7,6,4,4,4,10,10,10
sf,svn,icescrum,/trunk/icescrum2/icescrum-dao/src/main/java/icescrum2/dao/model/impl/Product.java,clean,java,IssueFalse,17893,61,3084,27,7,8,7,9,6,4,10,10,9,7,7,5,10,9,9,9,9,9,9,8,8,7,7,5,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,7,7,7,4,7,9,4,7,9,2,2,6,8,8,5,6,6,5,6,6,6,6,7
sf,svn,icescrum,/trunk/icescrum2/icescrum-dao/src/main/java/icescrum2/dao/model/impl/ProductBacklogItem.java,clean,java,IssueFalse,17893,61,3084,27,8,10,7,9,8,4,10,10,10,7,7,5,10,9,9,9,9,9,8,8,7,7,7,5,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,7,7,7,6,10,9,6,7,9,2,2,6,7,5,9,9,9,7,7,7,10,10,9
sf,svn,icescrum,/trunk/icescrum2/icescrum-dao/src/main/java/icescrum2/dao/model/impl/Release.java,clean,java,IssueFalse,17893,61,3084,27,6,8,6,8,7,4,10,9,9,7,7,5,9,9,8,9,9,9,8,7,7,7,7,5,10,9,9,10,10,10,10,10,9,10,10,10,9,9,9,7,7,7,5,8,8,8,9,9,2,3,5,7,5,10,10,10,10,10,10,4,5,5
sf,svn,icescrum,/trunk/icescrum2/icescrum-dao/src/main/java/icescrum2/dao/model/impl/Sprint.java,buggy,java,IssueFalse,17893,61,3084,27,8,9,8,9,7,3,10,10,10,7,7,5,10,9,9,9,9,9,7,6,6,7,7,5,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,7,7,7,6,10,9,6,10,9,2,3,6,10,9,6,8,8,4,5,5,7,9,9
sf,svn,icescrum,/trunk/icescrum2/icescrum-dao/src/main/java/icescrum2/dao/model/impl/Test.java,clean,java,IssueFalse,17893,61,3084,27,6,4,6,7,4,4,10,9,9,7,7,5,8,8,7,9,9,9,6,5,5,7,7,5,9,8,8,10,9,9,10,9,9,10,10,10,9,9,9,7,7,7,6,9,8,5,5,8,2,2,4,3,5,4,3,3,6,5,5,3,3,3
sf,svn,icescrum,/trunk/icescrum2/icescrum-presentation/src/main/java/icescrum2/listeners/IS2ServletListener.java,clean,java,IssueFalse,17893,61,3084,27,2,7,2,2,10,6,8,7,7,7,7,5,2,5,2,9,9,9,5,5,4,7,7,5,6,6,3,6,7,6,6,6,6,7,7,7,9,9,9,7,7,7,8,6,3,4,4,3,6,4,3,9,8,4,5,6,7,7,7,6,7,7
sf,svn,icescrum,/trunk/icescrum2/icescrum-presentation/src/main/java/icescrum2/presentation/app/build/BuildUI.java,clean,java,IssueFalse,17893,61,3084,27,8,6,7,9,3,4,8,10,10,7,7,10,5,9,10,9,9,9,3,7,9,7,7,10,7,10,10,8,10,10,8,10,10,9,10,10,9,9,9,7,7,7,5,7,9,4,8,9,3,4,8,9,8,6,6,7,7,8,8,6,7,7
sf,svn,icescrum,/trunk/icescrum2/icescrum-presentation/src/main/java/icescrum2/presentation/app/chart/ChartUI.java,clean,java,IssueFalse,17893,61,3084,27,7,4,7,8,3,4,10,9,9,7,7,5,9,8,8,9,9,9,7,7,6,7,7,5,9,9,8,10,10,9,10,10,9,10,10,10,9,9,9,7,7,7,5,5,8,5,8,8,6,5,9,5,8,9,8,7,6,6,6,6,6,5
sf,svn,icescrum,/trunk/icescrum2/icescrum-presentation/src/main/java/icescrum2/presentation/app/login/LoginUI.java,clean,java,IssueFalse,17893,61,3084,27,7,4,7,8,3,4,9,9,9,7,7,8,7,8,8,9,9,9,4,5,5,7,7,8,8,9,9,9,10,9,9,10,9,9,10,10,9,9,9,9,10,10,6,8,8,4,6,7,4,6,7,10,8,7,9,9,5,6,7,9,10,10
sf,svn,icescrum,/trunk/icescrum2/icescrum-presentation/src/main/java/icescrum2/presentation/app/product/NewProductWizardUI.java,clean,java,IssueFalse,17893,61,3084,27,6,4,6,8,3,3,8,9,9,7,7,10,5,8,9,9,9,9,4,7,8,7,7,10,7,9,9,8,10,9,8,10,9,9,10,10,9,9,9,7,7,7,4,6,7,3,7,6,3,6,6,7,8,4,5,5,4,4,4,3,4,5
sf,svn,icescrum,/trunk/icescrum2/icescrum-presentation/src/main/java/icescrum2/presentation/app/product/ProductUI.java,clean,java,IssueFalse,17893,61,3084,27,9,2,9,10,1,3,8,10,10,7,7,10,4,10,10,9,9,9,2,8,10,7,7,10,6,10,10,7,10,10,7,10,10,8,10,10,9,9,9,7,7,7,4,6,10,3,6,9,4,6,10,3,5,8,6,5,4,4,4,3,3,3
sf,svn,icescrum,/trunk/icescrum2/icescrum-presentation/src/main/java/icescrum2/presentation/app/productbacklog/ProductBacklogUI.java,buggy,java,IssueFalse,17893,61,3084,27,10,7,10,10,2,4,9,10,10,7,7,10,6,10,10,9,9,9,3,9,10,7,7,10,8,10,10,9,10,10,9,10,10,9,10,10,9,9,9,7,9,9,6,9,10,6,10,10,4,7,10,10,9,10,10,10,10,10,10,10,10,10
sf,svn,icescrum,/trunk/icescrum2/icescrum-presentation/src/main/java/icescrum2/presentation/app/releasebrowser/ReleaseBrowserUI.java,buggy,java,IssueFalse,17893,61,3084,27,10,7,10,10,2,7,8,10,10,7,7,10,5,10,10,9,9,9,3,10,10,7,7,10,7,10,10,8,10,10,8,10,10,9,10,10,9,9,9,7,7,7,7,8,10,6,9,10,5,8,10,10,10,10,10,10,10,10,10,10,10,10
