Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
gc,hg,badtrinitycore,dep/include/sockets/StdLog.h,clean,cpp,IssueFalse,169151,420,1779,52,2,5,1,2,10,2,7,7,7,5,4,5,5,5,5,9,9,9,7,7,7,5,4,5,6,6,6,6,7,6,6,6,6,7,7,7,10,9,9,10,10,10,3,3,2,2,2,2,2,3,2,2,4,3,3,3,5,5,5,2,2,2
gc,hg,badtrinitycore,dep/src/sockets/SocketHandler.cpp,clean,cpp,IssueFalse,169151,420,1779,52,9,9,9,8,5,10,7,7,7,5,4,5,5,5,5,9,9,9,6,6,6,5,4,5,6,6,6,6,6,6,6,6,6,6,6,6,10,9,9,10,10,10,10,10,10,4,5,7,7,10,8,2,4,3,3,3,5,5,5,2,2,2
gc,hg,badtrinitycore,src/bindings/scripts/ScriptMgr.cpp,clean,cpp,IssueFalse,169151,420,1779,52,10,10,10,9,6,10,7,7,7,5,4,5,5,5,5,9,9,9,6,6,6,5,4,5,8,8,8,6,6,6,6,6,6,6,6,6,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,3,3,5,5,5,2,2,2
gc,hg,badtrinitycore,src/bindings/scripts/ScriptMgr.h,clean,cpp,IssueFalse,169151,420,1779,52,3,1,3,2,6,2,7,7,7,5,4,5,5,5,5,9,9,9,7,7,7,5,4,5,10,10,9,6,7,6,6,6,6,7,7,7,10,9,9,10,10,10,3,3,2,10,10,10,10,6,4,2,4,5,4,4,5,5,5,2,2,2
gc,hg,badtrinitycore,src/bindings/scripts/include/sc_creature.cpp,clean,cpp,IssueFalse,169151,420,1779,52,9,8,9,10,3,9,7,7,7,5,6,7,5,5,5,9,9,9,6,7,7,5,6,7,7,7,7,6,7,6,6,6,6,6,7,7,10,9,9,10,10,10,9,8,10,10,10,10,7,6,9,10,10,5,7,8,9,10,10,6,8,9
gc,hg,badtrinitycore,src/bindings/scripts/include/sc_creature.h,clean,cpp,IssueFalse,169151,420,1779,52,4,7,5,9,10,2,10,10,10,9,9,10,9,9,10,10,10,10,9,10,10,9,9,10,6,7,7,9,10,10,9,10,10,10,10,10,10,9,9,10,10,10,3,3,7,10,10,10,2,3,3,9,9,4,5,6,7,7,9,2,4,6
gc,hg,badtrinitycore,src/bindings/scripts/scripts/areatrigger/areatrigger_scripts.cpp,clean,cpp,IssueFalse,169151,420,1779,52,2,4,2,3,10,6,7,7,7,5,4,5,5,5,5,9,9,9,6,6,6,5,4,5,6,6,6,6,6,6,6,6,6,6,6,6,10,9,9,10,10,10,6,4,3,3,2,3,5,4,3,5,6,3,3,3,5,5,5,7,8,7
gc,hg,badtrinitycore,src/bindings/scripts/scripts/creature/mob_event_ai.cpp,buggy,cpp,IssueFalse,169151,420,1779,52,10,9,10,8,3,10,10,10,10,7,9,9,8,9,9,9,9,9,9,9,9,7,9,9,9,9,9,9,9,9,8,9,9,9,10,9,10,9,9,10,10,10,10,10,10,8,10,10,10,10,9,10,9,7,9,9,8,9,10,6,9,9
gc,hg,badtrinitycore,src/bindings/scripts/scripts/creature/mob_generic_creature.cpp,clean,cpp,IssueFalse,169151,420,1779,52,5,6,5,5,9,9,9,9,8,10,9,9,9,9,9,9,9,9,8,7,8,10,9,9,8,7,7,7,7,7,7,7,7,8,7,7,10,9,9,10,10,10,9,8,7,4,5,5,6,6,4,5,6,3,3,3,5,5,5,3,4,5
gc,hg,badtrinitycore,src/bindings/scripts/scripts/custom/test.cpp,clean,cpp,IssueFalse,169151,420,1779,52,5,4,5,6,6,9,9,8,8,7,6,7,6,6,6,9,9,9,8,7,8,7,6,7,7,7,7,8,8,8,8,8,7,8,8,8,10,9,9,10,10,10,8,5,7,3,3,5,6,5,5,4,4,3,3,3,5,5,5,3,4,4
