Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
sf,cvs,reaper3d,reaper3d/reaper/src/GL/glu.h,clean,cpp,IssueTrue,20196,157,7784,15,6,9,6,1,10,3,7,7,7,7,6,5,5,4,3,9,9,9,6,6,6,7,6,5,6,6,6,6,6,6,6,6,6,6,6,6,10,10,10,8,9,9,2,2,2,1,2,2,1,1,2,4,9,9,9,7,5,5,5,10,10,10
sf,cvs,reaper3d,reaper3d/reaper/src/ai/gvcontainer.cpp,clean,cpp,IssueTrue,20196,157,7784,15,4,9,2,3,10,9,7,7,7,7,6,5,5,4,3,9,9,9,6,6,6,7,6,5,6,6,6,6,6,6,6,6,6,6,6,6,10,10,10,8,9,9,9,7,4,2,4,3,6,6,4,4,7,7,8,6,5,5,5,5,5,5
sf,cvs,reaper3d,reaper3d/reaper/src/ai/player.cpp,clean,cpp,IssueTrue,20196,157,7784,15,3,8,4,3,10,9,7,7,7,7,6,5,5,4,3,9,9,9,6,6,6,7,6,5,6,6,6,6,6,6,6,6,6,6,6,6,10,10,10,8,9,9,10,9,5,9,7,4,9,7,4,4,7,7,8,6,8,7,7,7,7,7
sf,cvs,reaper3d,reaper3d/reaper/src/ai/ship_bomber.cpp,clean,cpp,IssueTrue,20196,157,7784,15,8,10,7,5,9,9,7,7,7,7,6,5,5,4,3,9,9,9,6,6,6,7,6,5,6,6,6,6,6,6,6,6,6,6,6,6,10,10,10,8,9,9,10,9,7,5,7,5,10,9,7,4,7,7,8,6,5,5,5,5,5,5
sf,cvs,reaper3d,reaper3d/reaper/src/game/forked.cpp,clean,cpp,IssueTrue,20196,157,7784,15,7,1,5,7,1,5,8,8,8,10,7,7,7,5,4,9,9,9,8,8,8,10,7,7,9,8,8,8,8,7,8,7,7,8,8,8,10,10,10,8,9,9,6,7,6,2,5,4,5,6,6,7,7,4,5,4,5,5,5,7,7,8
sf,cvs,reaper3d,reaper3d/reaper/src/game/helpers.cpp,clean,cpp,IssueTrue,20196,157,7784,15,10,4,10,10,1,10,7,7,8,8,7,8,7,5,7,9,9,9,6,8,9,8,7,8,7,8,9,6,7,8,6,7,8,6,7,8,10,10,10,8,9,9,10,10,10,9,10,10,10,10,10,10,10,7,9,9,7,9,9,7,9,10
sf,cvs,reaper3d,reaper3d/reaper/src/game/helpers.h,clean,cpp,IssueTrue,20196,157,7784,15,6,2,6,1,2,3,9,10,10,7,6,5,8,7,7,9,9,9,10,10,10,7,6,5,10,10,10,8,9,9,8,9,9,9,9,10,10,10,10,8,9,9,2,2,2,1,2,2,1,1,2,10,10,6,8,7,7,8,8,5,8,9
sf,cvs,reaper3d,reaper3d/reaper/src/game/menus.cpp,clean,cpp,IssueTrue,20196,157,7784,15,10,7,10,10,2,7,7,8,9,8,7,10,7,5,10,10,10,10,7,8,10,8,7,10,8,9,10,6,7,10,6,7,10,7,7,10,10,10,10,8,10,10,8,8,9,10,10,10,9,9,10,10,10,6,9,7,5,5,5,5,6,8
sf,cvs,reaper3d,reaper3d/reaper/src/game/mission.cpp,clean,cpp,IssueTrue,20196,157,7784,15,8,3,7,9,2,7,7,7,8,10,9,10,7,5,8,10,10,10,6,6,8,10,9,10,6,7,8,6,7,8,6,6,8,6,7,9,10,10,10,8,9,9,7,7,8,5,7,8,5,7,9,9,9,5,7,5,5,6,6,2,5,5
sf,cvs,reaper3d,reaper3d/reaper/src/game/object_mgr.cpp,clean,cpp,IssueTrue,20196,157,7784,15,7,1,6,7,1,7,7,7,7,7,6,5,6,5,4,9,9,9,8,8,9,7,6,5,8,8,8,6,7,7,6,6,7,7,7,7,10,10,10,8,9,9,6,6,5,5,6,6,7,7,7,9,7,7,9,8,10,10,10,6,8,9
sf,cvs,reaper3d,reaper3d/reaper/src/game/scenario_mgr.cpp,clean,cpp,IssueTrue,20196,157,7784,15,7,1,6,6,1,10,7,7,7,7,6,5,5,4,3,9,9,9,6,6,6,7,6,5,6,6,6,6,6,6,6,6,6,6,6,6,10,10,10,8,9,9,8,7,6,3,5,5,5,6,6,7,7,7,8,6,7,7,7,5,6,6
sf,cvs,reaper3d,reaper3d/reaper/src/gfx/fps_meter.cpp,clean,cpp,IssueTrue,20196,157,7784,15,7,8,6,4,9,5,7,7,7,7,6,5,5,4,3,9,9,9,6,6,6,7,6,5,6,6,6,6,6,6,6,6,6,6,6,6,10,10,10,8,9,9,9,9,5,7,7,5,9,9,6,4,7,7,8,6,5,5,5,6,6,5
sf,cvs,reaper3d,reaper3d/reaper/src/gfx/fps_meter.h,clean,cpp,IssueTrue,20196,157,7784,15,3,9,2,2,10,3,8,8,8,7,6,5,6,5,4,9,9,9,7,7,8,7,6,5,8,8,8,6,7,7,6,7,7,7,7,8,10,10,10,8,9,9,5,4,2,4,3,2,9,5,3,4,7,7,8,6,5,5,5,6,6,5
sf,cvs,reaper3d,reaper3d/reaper/src/gfx/gfx.cpp,clean,cpp,IssueTrue,20196,157,7784,15,5,10,5,7,10,5,7,7,7,7,6,5,5,4,3,9,9,9,6,6,6,7,6,5,6,6,6,6,6,6,6,6,6,6,6,6,10,10,10,8,9,9,6,5,5,2,5,4,4,5,6,7,9,7,8,6,7,7,7,6,7,7
sf,cvs,reaper3d,reaper3d/reaper/src/gfx/gfx_init.cpp,clean,cpp,IssueTrue,20196,157,7784,15,6,10,4,4,10,5,7,7,7,7,6,5,5,4,3,9,9,9,6,6,6,7,6,5,6,6,6,6,6,6,6,6,6,6,6,6,10,10,10,8,9,9,9,7,5,10,9,7,9,8,6,4,7,7,8,6,5,5,5,6,6,5
