Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
sf,cvs,ivatamasks,ivatamasks/ivatamasks/demo/src/java/com/ivata/mask/web/demo/catalog/Catalog.java,buggy,java,IssueFalse,14013,153,1066,1,9,10,9,9,9,9,10,9,8,5,5,5,9,9,8,9,9,9,10,10,10,5,5,5,9,8,8,10,9,9,9,9,9,9,9,9,10,10,9,10,10,10,8,9,9,6,8,9,8,9,8,9,10,10,10,10,8,9,9,9,10,10
sf,cvs,ivatamasks,ivatamasks/ivatamasks/demo/src/java/com/ivata/mask/web/demo/catalog/CatalogSession.java,buggy,java,IssueFalse,14013,153,1066,1,2,9,2,5,10,4,4,3,3,5,5,5,7,7,6,9,9,9,2,4,4,5,5,5,6,6,6,7,6,6,5,6,5,7,7,7,9,9,9,8,9,9,4,4,4,2,2,3,2,3,2,7,9,8,8,9,5,6,6,4,5,6
sf,cvs,ivatamasks,ivatamasks/ivatamasks/demo/src/java/com/ivata/mask/web/demo/customer/CustomerDO.java,clean,java,IssueFalse,14013,153,1066,1,5,9,5,8,10,8,8,7,6,9,9,8,8,8,7,9,9,9,3,5,4,9,9,8,9,9,8,9,9,9,8,9,8,9,9,9,9,9,9,8,9,9,5,7,7,4,4,7,3,6,4,5,9,6,6,7,6,6,6,5,5,5
sf,cvs,ivatamasks,ivatamasks/ivatamasks/demo/src/java/com/ivata/mask/web/demo/order/OrderDO.java,clean,java,IssueFalse,14013,153,1066,1,3,9,4,7,10,4,5,5,4,9,9,8,8,8,7,9,9,9,4,5,5,9,9,8,8,8,7,9,8,8,7,7,7,8,8,8,9,9,9,8,9,9,4,4,6,4,5,6,2,3,3,5,9,6,6,7,6,6,6,5,5,5
sf,cvs,ivatamasks,ivatamasks/ivatamasks/demo/src/java/com/ivata/mask/web/demo/order/item/OrderItemDO.java,clean,java,IssueFalse,14013,153,1066,1,4,9,4,7,10,7,6,5,4,9,9,8,8,8,7,9,9,9,2,4,4,9,9,8,8,8,7,9,8,8,7,7,7,8,8,8,9,9,9,8,9,9,5,6,6,4,5,6,2,3,3,5,9,6,6,7,6,6,6,5,5,5
sf,cvs,ivatamasks,ivatamasks/ivatamasks/demo/src/java/com/ivata/mask/web/demo/product/ProductDO.java,buggy,java,IssueFalse,14013,153,1066,1,5,9,5,8,10,7,7,6,6,9,9,8,8,8,7,9,9,9,4,5,5,9,9,8,9,8,8,9,9,8,8,8,8,9,9,9,9,9,9,8,9,9,6,7,7,5,6,7,3,5,4,6,10,9,10,9,8,8,8,5,5,6
sf,cvs,ivatamasks,ivatamasks/ivatamasks/demo/src/java/com/ivata/mask/web/demo/struts/DemoRequestProcessor.java,clean,java,IssueFalse,14013,153,1066,1,2,8,2,3,10,4,2,1,1,10,10,9,8,8,7,9,9,9,5,7,6,10,10,9,6,6,6,3,3,3,2,2,2,3,4,4,9,9,9,8,9,9,4,4,3,2,2,3,10,8,4,7,9,8,8,9,8,8,8,10,9,10
sf,cvs,ivatamasks,ivatamasks/ivatamasks/demo/src/java/com/ivata/mask/web/demo/struts/LoadDataAction.java,buggy,java,IssueFalse,14013,153,1066,1,8,9,9,6,8,7,7,6,5,9,9,8,7,7,6,9,9,9,10,10,9,9,9,8,7,7,7,8,7,7,6,6,6,3,4,4,9,9,9,10,10,10,8,6,6,9,7,8,10,10,8,7,9,10,10,10,10,10,10,9,9,10
sf,cvs,ivatamasks,ivatamasks/ivatamasks/mask/src/java/com/ivata/mask/DefaultMaskFactory.java,buggy,java,IssueFalse,14013,153,1066,1,10,10,10,9,8,9,10,10,10,5,5,5,9,9,8,9,9,9,10,10,10,5,5,5,9,9,8,10,10,10,10,10,9,9,9,9,9,9,9,10,10,10,9,10,10,8,8,9,10,10,10,9,9,10,10,10,10,10,10,10,10,10
sf,cvs,ivatamasks,ivatamasks/ivatamasks/mask/src/java/com/ivata/mask/MaskFactory.java,clean,java,IssueFalse,14013,153,1066,1,2,9,3,7,10,4,6,5,4,1,1,2,5,5,4,10,10,10,5,6,6,1,1,2,6,6,6,9,8,8,7,8,7,1,2,3,9,9,9,8,9,9,4,4,6,3,6,6,2,3,3,7,9,9,9,9,8,7,8,10,10,10
