Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
sf,svn,plplot,/trunk/bindings/c++/plstream.cc,buggy,c,IssueTrue,40365,160,16436,22,10,10,10,10,4,8,7,7,7,8,9,5,8,9,5,9,9,9,6,8,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,10,10,10,8,8,9,4,6,10,9,10,10,3,5,10,9,8,9,8,8,5,4,4,4,5,6
sf,svn,plplot,/trunk/bindings/c++/plstream.h,buggy,c,IssueTrue,40365,160,16436,22,8,9,8,5,7,3,10,10,10,8,10,7,10,10,10,10,10,10,6,10,8,8,10,7,6,8,9,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,3,3,4,10,10,9,2,3,4,7,5,8,7,7,5,4,4,3,4,5
sf,svn,plplot,/trunk/bindings/f77/plstubs.h,clean,c,IssueTrue,40365,160,16436,22,1,6,1,1,1,3,7,7,7,8,9,5,8,9,5,9,9,9,6,8,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,10,10,10,8,8,9,3,2,2,2,2,3,1,1,2,5,5,5,5,5,5,4,4,3,3,4
sf,svn,plplot,/trunk/bindings/f77/scstubs.c,clean,c,IssueTrue,40365,160,16436,22,10,4,9,10,1,7,7,7,7,8,9,5,8,9,5,9,9,9,6,8,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,10,10,10,8,8,9,3,4,10,5,9,10,2,3,10,7,5,9,8,8,5,4,4,4,5,5
sf,svn,plplot,/trunk/bindings/f95/plstubs.h,clean,c,IssueTrue,40365,160,16436,22,1,6,1,1,1,3,7,7,7,8,9,5,8,9,5,9,9,9,6,8,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,10,10,10,8,8,9,3,2,2,2,2,3,1,1,2,7,5,5,5,5,5,4,4,3,3,5
sf,svn,plplot,/trunk/bindings/f95/scstubs.c,clean,c,IssueTrue,40365,160,16436,22,10,5,9,10,1,7,7,7,7,8,9,5,8,9,5,9,9,9,6,8,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,10,10,10,8,8,9,3,4,10,5,9,10,2,3,10,7,5,9,8,8,5,4,4,4,5,5
sf,svn,plplot,/trunk/bindings/java/PLStream.java,buggy,c,IssueTrue,40365,160,16436,22,10,5,10,10,2,7,10,10,10,10,10,7,10,10,10,9,9,9,9,10,9,10,10,7,7,7,7,10,10,10,10,10,10,10,10,10,10,10,10,8,8,9,4,5,10,7,10,10,2,4,10,7,9,8,7,7,5,4,4,3,4,5
sf,svn,plplot,/trunk/bindings/python/plplot_widgetmodule.c,clean,c,IssueTrue,40365,160,16436,22,1,1,1,2,6,5,7,7,7,8,9,5,8,9,5,9,9,9,6,8,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,10,10,10,8,8,9,4,3,2,3,2,4,7,4,3,5,5,4,4,4,10,10,9,2,2,2
sf,svn,plplot,/trunk/bindings/qt_gui/plqt.cpp,buggy,c,IssueTrue,40365,160,16436,22,7,5,8,8,4,9,7,7,7,8,9,5,8,9,5,9,9,9,6,8,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,10,10,10,8,8,9,5,6,8,8,9,8,6,7,9,9,10,10,10,10,10,10,10,10,10,10
sf,svn,plplot,/trunk/bindings/tcl/pltcl.h,clean,c,IssueTrue,40365,160,16436,22,1,2,1,1,9,3,7,7,7,8,9,5,8,9,5,9,9,9,6,8,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,10,10,10,8,8,9,3,2,2,2,2,3,1,1,2,3,9,3,3,3,5,4,4,7,6,5
