Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
gc,svn,dxengine,/trunk/DLExampleApplication/DLExampleApplication.cpp,buggy,cpp,IssueFalse,11407,127,158,3,4,2,5,3,3,10,7,7,7,7,7,5,5,5,5,9,9,9,6,6,6,7,7,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,10,8,5,7,5,4,10,10,7,8,10,4,4,5,6,8,7,2,3,3
gc,svn,dxengine,/trunk/DLExampleApplication/Window.cpp,buggy,cpp,IssueFalse,11407,127,158,3,8,10,9,7,7,10,7,7,7,7,7,5,5,5,5,9,9,9,6,6,6,7,7,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,10,10,10,8,8,8,10,9,9,9,10,9,10,10,6,8,8,7,8,8
gc,svn,dxengine,/trunk/DLExampleApplication/Window.h,clean,cpp,IssueFalse,11407,127,158,3,2,1,2,2,1,4,10,10,9,10,10,8,8,8,8,9,9,9,10,9,9,10,10,8,8,8,7,8,8,8,8,8,7,8,8,8,10,10,10,8,8,9,4,2,2,2,2,3,3,2,3,8,10,4,4,5,5,7,7,2,3,4
gc,svn,dxengine,/trunk/src/BaseApplication.cpp,buggy,cpp,IssueFalse,11407,127,158,3,9,10,10,7,6,10,7,7,7,7,7,5,5,5,5,9,9,9,6,6,6,7,7,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,10,10,10,9,9,9,9,9,9,4,5,10,10,10,4,5,5,4,3,3
gc,svn,dxengine,/trunk/src/DeviceManager.cpp,buggy,cpp,IssueFalse,11407,127,158,3,7,9,8,7,8,10,7,7,7,7,7,5,5,5,5,9,9,9,6,6,6,7,7,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,9,9,9,10,10,10,8,9,8,6,5,9,7,7,10,10,10,9,9,7
gc,svn,dxengine,/trunk/src/DeviceManager.h,buggy,cpp,IssueFalse,11407,127,158,3,3,2,4,7,4,4,9,9,9,9,9,7,7,7,7,9,9,9,7,7,7,9,9,7,9,9,9,9,9,9,9,9,9,10,9,9,10,9,9,8,8,9,6,4,6,10,10,9,4,4,6,4,5,5,4,4,10,10,10,10,8,6
gc,svn,dxengine,/trunk/src/File Loaders/ILoader.h,buggy,cpp,IssueFalse,11407,127,158,3,4,2,5,7,2,4,7,7,7,9,10,9,6,6,7,10,10,10,7,7,8,9,10,9,9,9,9,8,8,8,7,8,8,8,8,9,9,9,9,8,8,9,6,4,6,4,5,6,5,4,6,8,5,6,7,7,4,5,5,5,6,6
gc,svn,dxengine,/trunk/src/File Loaders/MaxLoader.cpp,buggy,cpp,IssueFalse,11407,127,158,3,10,10,10,7,4,10,7,7,7,7,7,5,5,5,5,9,9,9,6,6,6,7,7,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,10,10,10,10,9,9,10,9,9,4,5,10,9,8,6,6,6,10,8,7
gc,svn,dxengine,/trunk/src/File Loaders/MaxLoader.h,clean,cpp,IssueFalse,11407,127,158,3,5,3,5,5,5,7,10,10,10,9,10,9,5,7,7,9,9,9,8,9,9,9,10,9,8,9,9,7,8,8,6,8,8,6,8,8,9,9,9,9,9,9,7,6,4,4,6,5,6,5,5,6,5,8,8,7,4,5,5,6,6,5
gc,svn,dxengine,/trunk/src/File Loaders/OBJLoader.cpp,buggy,cpp,IssueFalse,11407,127,158,3,10,10,10,8,6,10,7,7,7,7,7,5,5,5,5,9,9,9,6,6,6,7,7,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,10,10,10,9,10,9,10,10,10,6,9,3,3,3,4,5,5,5,5,4
