Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
gc,svn,webdriver,/trunk/common/src/java/org/openqa/selenium/By.java,clean,java,IssueTrue,17380,131,1163,18,9,10,8,9,8,7,5,8,9,6,5,10,3,7,10,10,10,10,4,4,10,6,5,10,4,6,6,4,5,9,4,8,10,5,8,10,9,9,9,7,8,8,5,7,9,10,10,10,3,5,8,7,10,9,8,9,5,6,6,5,5,5
gc,svn,webdriver,/trunk/common/src/java/org/openqa/selenium/JavascriptExecutor.java,buggy,java,IssueTrue,17380,131,1163,18,1,7,1,2,10,4,2,1,1,1,1,2,1,1,3,10,10,10,2,1,1,1,1,2,4,6,6,2,2,2,1,1,1,1,2,1,9,9,9,7,7,7,3,4,1,10,9,4,2,3,2,3,8,3,2,2,4,4,5,4,3,2
gc,svn,webdriver,/trunk/common/src/java/org/openqa/selenium/Platform.java,clean,java,IssueTrue,17380,131,1163,18,7,7,5,8,7,9,1,1,1,1,1,2,1,1,3,9,9,9,1,1,1,1,1,2,4,6,6,1,1,1,1,1,1,1,2,1,9,9,9,7,7,7,8,9,8,9,10,8,4,6,5,7,9,8,8,8,6,7,7,5,7,5
gc,svn,webdriver,/trunk/common/src/java/org/openqa/selenium/WebElement.java,clean,java,IssueTrue,17380,131,1163,18,2,10,2,7,10,4,8,7,6,1,1,2,2,2,5,10,10,10,4,3,3,1,1,2,4,6,6,9,8,8,8,8,8,1,2,1,9,9,9,7,7,7,3,4,6,10,10,10,1,3,3,7,8,5,5,5,8,8,9,7,7,7
gc,svn,webdriver,/trunk/common/test/java/org/openqa/selenium/AbstractDriverTestCase.java,clean,java,IssueTrue,17380,131,1163,18,4,3,5,3,5,4,2,2,2,9,9,8,2,2,5,10,10,10,3,3,3,9,9,8,10,10,10,3,3,3,2,2,2,2,3,2,10,10,9,7,7,7,3,4,2,6,6,3,10,9,5,6,8,3,3,3,5,6,6,4,5,4
gc,svn,webdriver,/trunk/common/test/java/org/openqa/selenium/AlertsTest.java,clean,java,IssueTrue,17380,131,1163,18,2,3,2,3,8,4,2,2,2,10,10,9,3,4,6,9,9,9,6,5,5,10,10,9,6,7,7,3,3,3,2,2,2,2,3,2,10,10,9,7,7,7,3,4,2,3,4,2,7,5,3,3,8,4,3,3,4,4,5,4,3,2
gc,svn,webdriver,/trunk/common/test/java/org/openqa/selenium/ChildrenFindingTest.java,clean,java,IssueTrue,17380,131,1163,18,8,3,7,8,2,7,8,8,7,10,10,9,8,8,8,9,9,9,5,4,4,10,10,9,4,6,6,9,9,8,9,9,8,9,9,9,9,9,9,7,7,7,4,6,7,5,4,7,9,7,9,6,10,8,6,7,4,4,5,7,7,6
gc,svn,webdriver,/trunk/common/test/java/org/openqa/selenium/CookieImplementationTest.java,buggy,java,IssueTrue,17380,131,1163,18,8,3,8,6,3,8,7,6,6,10,10,9,6,7,7,9,9,9,8,7,6,10,10,9,4,6,6,8,7,7,7,7,6,8,8,7,9,9,9,7,7,7,4,7,6,5,5,6,10,9,9,6,9,8,8,7,5,5,5,6,6,5
gc,svn,webdriver,/trunk/common/test/java/org/openqa/selenium/CorrectEventFiringTest.java,buggy,java,IssueTrue,17380,131,1163,18,8,3,8,8,2,7,9,8,7,10,10,9,8,8,8,9,9,9,7,6,5,10,10,9,4,6,6,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,6,7,6,7,8,8,7,9,7,9,6,7,6,4,4,5,8,8,8
gc,svn,webdriver,/trunk/common/test/java/org/openqa/selenium/DragAndDropTest.java,buggy,java,IssueTrue,17380,131,1163,18,6,3,6,5,4,7,5,5,4,10,10,9,5,6,7,9,9,9,7,6,5,10,10,9,4,6,6,7,6,6,6,6,5,6,6,6,9,9,9,9,8,8,3,4,4,7,8,6,8,6,7,5,9,8,6,6,4,4,5,6,6,5
gc,svn,webdriver,/trunk/common/test/java/org/openqa/selenium/DriverTestDecorator.java,clean,java,IssueTrue,17380,131,1163,18,5,3,4,4,5,8,7,6,5,9,9,8,4,5,6,9,9,9,5,4,4,9,9,8,8,9,8,5,4,4,5,5,4,3,4,3,10,10,10,9,8,8,7,7,5,7,7,5,6,5,5,3,9,9,6,6,4,4,5,2,2,1
gc,svn,webdriver,/trunk/common/test/java/org/openqa/selenium/ElementAttributeTest.java,buggy,java,IssueTrue,17380,131,1163,18,7,4,7,7,4,4,7,6,6,10,10,9,7,7,8,9,9,9,5,5,4,10,10,9,4,6,6,9,8,8,8,8,7,8,8,8,9,9,9,7,7,7,3,4,6,5,4,6,8,7,9,9,10,4,5,5,6,8,8,5,7,6
gc,svn,webdriver,/trunk/common/test/java/org/openqa/selenium/ElementFindingTest.java,buggy,java,IssueTrue,17380,131,1163,18,9,4,8,9,2,7,10,9,9,10,10,9,9,9,9,9,9,9,5,5,4,10,10,9,4,6,6,10,10,10,10,10,10,10,10,10,9,9,9,7,7,7,4,6,9,5,5,8,8,7,10,9,10,6,6,8,4,4,5,5,7,8
gc,svn,webdriver,/trunk/common/test/java/org/openqa/selenium/ExecutingJavascriptTest.java,clean,java,IssueTrue,17380,131,1163,18,8,3,7,7,3,7,9,8,8,10,10,9,7,7,8,9,9,9,8,7,7,10,10,9,4,6,6,9,8,8,8,8,7,8,8,8,9,9,9,9,8,8,7,7,8,7,10,7,6,6,7,3,8,4,3,3,4,4,5,9,7,6
gc,svn,webdriver,/trunk/common/test/java/org/openqa/selenium/FormHandlingTest.java,buggy,java,IssueTrue,17380,131,1163,18,9,4,9,9,2,7,9,9,8,10,10,9,8,9,9,9,9,9,8,7,6,10,10,9,4,6,6,10,9,9,10,10,9,10,10,10,9,9,9,7,7,7,4,6,8,5,5,8,9,8,10,7,9,8,8,8,4,4,5,6,7,6
gc,svn,webdriver,/trunk/common/test/java/org/openqa/selenium/FrameSwitchingTest.java,buggy,java,IssueTrue,17380,131,1163,18,8,4,7,8,4,7,9,8,7,10,10,9,7,8,8,9,9,9,6,5,5,10,10,9,4,6,6,9,8,8,9,9,8,9,9,9,9,9,9,7,7,7,4,6,7,5,5,7,9,7,9,6,9,6,6,6,5,5,5,7,7,6
