Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
sf,svn,obo,/OBD-WS/trunk/src/org/obd/ws/application/OBDApplication.java,clean,java,IssueTrue,9144,45,10260,55,6,6,6,5,4,6,7,6,6,9,8,8,5,4,7,9,9,9,10,10,8,9,8,8,10,9,8,7,6,5,7,5,4,6,5,4,9,9,9,10,9,10,7,7,6,9,9,7,7,7,6,10,10,8,9,10,8,8,9,6,9,9
sf,svn,obo,/OBD-WS/trunk/src/org/obd/ws/resources/AnnotationResource.java,clean,java,IssueTrue,9144,45,10260,55,7,7,7,5,4,9,7,6,6,9,8,8,5,4,7,9,9,9,8,7,6,9,8,8,9,9,8,7,5,4,6,5,4,4,3,3,9,9,9,10,9,10,7,6,6,9,7,7,9,8,6,9,6,9,10,10,10,10,10,9,10,10
sf,svn,obo,/OBD-WS/trunk/src/org/obd/ws/resources/AutoCompleteResource.java,clean,java,IssueTrue,9144,45,10260,55,8,8,7,5,3,7,7,8,8,6,8,9,3,4,8,9,9,9,8,9,8,6,8,9,9,10,9,5,5,5,4,5,4,2,3,3,9,9,9,10,9,10,9,8,7,10,9,8,9,9,7,10,9,9,9,10,10,10,10,9,10,10
sf,svn,obo,/OBD-WS/trunk/src/org/obd/ws/resources/HomologyResource.java,clean,java,IssueTrue,9144,45,10260,55,8,6,7,5,2,7,7,6,6,9,8,8,5,4,7,9,9,9,8,7,5,9,8,8,9,9,8,7,5,4,6,5,4,4,3,3,9,9,9,10,9,10,7,6,6,9,7,7,9,7,6,9,6,10,10,10,10,10,10,8,9,9
sf,svn,obo,/OBD-WS/trunk/src/org/obd/ws/resources/PhenotypeDetailsResource.java,buggy,java,IssueTrue,9144,45,10260,55,9,9,8,8,3,9,10,10,9,9,8,8,7,6,7,9,9,9,10,9,8,9,8,8,10,10,10,9,8,7,9,8,6,4,3,3,9,9,9,10,10,10,9,8,9,9,8,9,9,8,9,10,10,9,10,10,9,10,10,8,10,10
sf,svn,obo,/OBD-WS/trunk/src/org/obd/ws/resources/PhenotypeSummaryResource.java,clean,java,IssueTrue,9144,45,10260,55,9,7,8,5,2,9,9,8,8,9,8,8,5,4,7,9,9,9,9,9,7,9,8,8,10,10,9,7,6,5,7,5,4,4,3,3,9,9,9,10,9,10,10,9,8,10,7,8,10,9,7,10,9,9,10,10,10,10,10,8,10,10
sf,svn,obo,/OBD-WS/trunk/src/org/obd/ws/resources/TermResource.java,clean,java,IssueTrue,9144,45,10260,55,8,5,7,5,2,9,8,7,6,9,8,8,4,4,7,9,9,9,9,8,6,9,8,8,10,9,8,6,5,4,6,4,3,4,3,3,9,9,9,10,9,10,9,9,7,9,7,6,9,8,6,10,9,9,9,10,10,10,10,7,9,10
sf,svn,obo,/OBD-WS/trunk/src/org/obd/ws/util/Queries.java,buggy,java,IssueTrue,9144,45,10260,55,9,9,6,9,3,4,7,7,6,5,4,7,8,7,8,9,9,9,5,4,3,5,4,7,10,10,10,10,9,8,9,8,7,10,8,8,9,9,9,8,6,9,3,4,7,7,10,9,2,4,6,10,10,9,9,10,10,10,10,9,10,10
sf,svn,obo,/OBD-WS/trunk/src/org/obd/ws/util/TaxonTree.java,clean,java,IssueTrue,9144,45,10260,55,4,3,4,7,5,2,6,5,5,5,4,7,7,6,7,9,9,9,6,5,4,5,4,7,9,9,8,9,8,6,8,7,5,9,8,7,9,9,9,8,6,9,3,3,5,6,5,7,2,4,4,10,10,8,8,9,10,10,10,8,9,10
sf,svn,obo,/OBD-WS/trunk/src/org/obd/ws/util/TaxonomyBuilder.java,buggy,java,IssueTrue,9144,45,10260,55,8,9,7,8,6,7,9,8,8,5,4,7,7,6,7,9,9,9,8,7,6,5,4,7,8,8,7,9,8,7,9,8,6,6,5,5,9,9,9,10,10,10,7,6,8,7,7,8,7,6,8,10,10,9,9,10,9,9,9,8,9,9
sf,svn,obo,/OBD-WS/trunk/src/org/obd/ws/util/dto/AnnotationDTO.java,clean,java,IssueTrue,9144,45,10260,55,5,2,5,9,2,2,8,7,7,5,4,7,9,7,8,9,9,9,2,1,2,5,4,7,10,10,9,10,9,8,10,9,8,10,9,9,9,9,9,8,6,9,3,3,7,5,3,8,1,2,4,5,6,5,6,5,5,4,4,2,3,2
sf,svn,obo,/OBD-WS/trunk/src/org/obd/ws/util/dto/HomologDTO.java,clean,java,IssueTrue,9144,45,10260,55,5,3,4,9,3,2,8,7,6,5,4,7,8,7,8,9,9,9,2,1,2,5,4,7,10,10,9,10,9,8,10,9,7,10,9,9,9,9,9,8,6,9,3,3,6,5,3,8,1,2,4,3,6,3,3,2,5,4,4,3,3,2
sf,svn,obo,/OBD-WS/trunk/src/org/obd/ws/util/dto/PhenotypeDTO.java,clean,java,IssueTrue,9144,45,10260,55,6,4,5,9,3,4,9,8,8,5,4,7,9,8,8,9,9,9,2,2,2,5,4,7,10,10,9,10,10,9,10,9,8,10,9,9,9,9,9,8,6,9,3,6,7,7,8,9,2,3,5,7,6,9,8,8,5,4,4,2,3,2
sf,svn,obo,/OBD-WS/trunk/src/org/phenoscape/obd/OBDQuery.java,buggy,java,IssueTrue,9144,45,10260,55,9,10,9,8,5,10,10,9,9,5,4,7,8,7,8,9,9,9,10,10,8,5,4,7,9,9,8,10,9,7,9,8,7,9,8,7,9,9,9,10,9,10,9,9,9,9,8,9,9,10,9,10,10,10,10,10,10,10,10,8,10,10
sf,svn,obo,/phenex/trunk/src/org/phenoscape/bridge/Labelmaker.java,buggy,java,IssueTrue,9144,45,10260,55,6,7,6,5,4,7,6,5,5,5,4,7,5,4,7,9,9,9,9,8,7,5,4,7,9,9,8,7,5,4,7,5,4,7,6,5,9,9,9,9,8,9,6,6,5,7,5,6,8,8,6,5,6,10,9,9,5,4,4,5,5,4
sf,svn,obo,/phenex/trunk/src/org/phenoscape/bridge/OBDModelBridge.java,buggy,java,IssueTrue,9144,45,10260,55,8,5,8,5,1,10,8,8,7,5,4,7,5,4,7,9,9,9,9,8,7,5,4,7,9,9,8,7,5,4,6,5,4,7,6,5,10,9,9,8,6,9,9,9,7,10,10,8,10,10,7,10,10,6,7,9,9,9,9,5,8,9
sf,svn,obo,/phenex/trunk/src/org/phenoscape/bridge/PhenoscapeDataLoader.java,clean,java,IssueTrue,9144,45,10260,55,5,1,5,5,1,7,6,6,5,5,4,7,5,4,7,9,9,9,9,8,6,5,4,7,8,7,6,7,5,4,7,5,4,4,3,3,9,9,9,10,9,10,6,7,5,7,6,6,7,4,6,9,10,5,6,7,8,8,8,8,10,10
sf,svn,obo,/phenex/trunk/src/org/phenoscape/bridge/ZfinObdBridge.java,clean,java,IssueTrue,9144,45,10260,55,9,5,8,7,1,10,9,9,9,5,4,7,7,6,7,9,9,9,10,9,7,5,4,7,9,8,7,9,8,6,8,7,6,7,6,5,10,9,9,10,10,10,9,10,8,8,9,8,8,10,8,9,6,10,10,10,10,10,10,9,10,10
sf,svn,obo,/phenex/trunk/src/org/phenoscape/io/TabDelimitedWriter.java,clean,java,IssueTrue,9144,45,10260,55,7,1,7,7,1,7,7,8,8,5,4,8,4,5,8,9,9,9,5,7,6,5,4,8,4,6,4,6,7,6,6,7,5,2,3,3,9,9,9,10,10,10,8,8,7,6,5,6,8,6,7,3,6,9,7,7,10,8,7,8,6,5
sf,svn,obo,/phenex/trunk/src/org/phenoscape/model/OntologyController.java,clean,java,IssueTrue,9144,45,10260,55,6,4,6,7,2,4,7,7,6,5,4,7,7,6,7,9,9,9,7,6,5,5,4,7,10,10,10,9,8,6,8,7,5,8,7,6,9,9,9,10,9,10,6,5,6,9,8,8,7,7,7,6,6,3,4,3,5,4,4,4,4,4
sf,svn,obo,/phenex/trunk/src/org/phenoscape/model/PhenexController.java,clean,java,IssueTrue,9144,45,10260,55,9,1,8,10,1,7,6,9,9,5,8,10,7,9,9,9,9,9,6,10,9,5,8,10,8,10,10,8,10,9,7,10,9,7,9,9,9,9,9,9,10,10,5,7,9,8,10,10,5,9,9,3,6,3,3,2,5,4,4,7,5,4
sf,svn,obo,/phenex/trunk/src/org/phenoscape/model/Taxon.java,clean,java,IssueTrue,9144,45,10260,55,5,3,5,8,2,4,8,8,7,9,8,8,8,7,8,9,9,9,3,3,2,9,8,8,9,9,8,10,9,7,9,8,7,10,8,8,9,9,9,8,6,9,5,7,7,8,7,9,2,3,5,3,6,9,7,6,5,4,4,2,1,1
