Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
gc,svn,rohxel,/trunk/rohxelCurrentVersion/src/collision/broad/MIncrementalSAP.java,buggy,java,IssueTrue,6155,75,455,4,9,4,9,6,3,10,9,10,10,6,5,4,6,6,4,9,9,9,7,6,6,6,5,4,8,8,8,8,7,7,8,7,7,6,5,4,8,8,8,10,10,10,10,8,9,10,9,9,7,8,8,7,5,3,4,4,5,5,5,3,5,4
gc,svn,rohxel,/trunk/rohxelCurrentVersion/src/collision/broad/Pair.java,clean,java,IssueTrue,6155,75,455,4,2,1,1,3,7,5,2,3,2,6,5,4,2,2,2,9,9,9,2,2,2,6,5,4,8,7,8,3,3,3,2,2,2,4,3,3,8,8,8,7,7,7,5,4,3,9,6,4,3,3,2,6,5,3,3,3,5,5,5,4,5,4
gc,svn,rohxel,/trunk/rohxelCurrentVersion/src/collision/narrow/CollisionHandler.java,buggy,java,IssueTrue,6155,75,455,4,7,5,6,3,6,9,8,9,8,6,5,4,2,2,2,9,9,9,8,7,7,6,5,4,4,4,6,1,1,1,2,2,2,2,2,2,8,8,8,9,8,8,10,10,7,10,9,6,9,7,5,5,5,9,8,7,10,9,9,10,10,9
gc,svn,rohxel,/trunk/rohxelCurrentVersion/src/collision/narrow/IntersectionTest.java,clean,java,IssueTrue,6155,75,455,4,6,6,5,5,8,9,7,8,7,6,5,4,4,4,3,9,9,9,7,6,5,6,5,4,4,4,6,1,1,1,6,5,5,7,6,5,8,8,8,7,7,7,8,7,6,9,5,6,4,4,4,5,5,5,5,5,5,5,5,7,6,5
gc,svn,rohxel,/trunk/rohxelCurrentVersion/src/collision/narrow/PlanePolygon.java,clean,java,IssueTrue,6155,75,455,4,4,2,4,2,7,7,5,5,5,6,5,4,2,2,2,9,9,9,7,6,5,6,5,4,4,4,6,1,1,1,1,1,1,2,2,2,8,8,8,7,7,7,10,8,4,10,9,5,6,4,3,5,5,3,3,3,7,6,5,2,2,2
gc,svn,rohxel,/trunk/rohxelCurrentVersion/src/collision/narrow/PolygonCircle.java,buggy,java,IssueTrue,6155,75,455,4,8,4,7,4,4,9,8,8,8,6,5,4,3,3,3,9,9,9,7,6,5,6,5,4,4,4,6,1,1,1,4,3,4,6,5,4,8,8,8,7,7,7,10,9,7,10,10,7,9,9,6,5,5,3,3,3,5,5,5,3,3,3
gc,svn,rohxel,/trunk/rohxelCurrentVersion/src/collision/narrow/PolygonPolygon.java,buggy,java,IssueTrue,6155,75,455,4,9,6,8,5,4,9,9,9,9,6,5,4,4,4,3,9,9,9,6,5,5,6,5,4,4,4,6,1,1,1,6,5,5,6,6,5,8,8,8,9,8,8,10,9,8,10,10,8,8,8,7,6,5,4,4,4,5,5,5,2,2,2
gc,svn,rohxel,/trunk/rohxelCurrentVersion/src/collision/narrow/Raycaster.java,buggy,java,IssueTrue,6155,75,455,4,5,3,5,3,6,9,5,6,5,6,5,4,3,3,2,9,9,9,4,3,3,6,5,4,4,4,6,1,1,1,3,3,3,5,4,3,8,8,8,7,7,7,9,6,4,10,7,6,5,4,4,5,5,3,3,3,5,5,5,3,3,3
gc,svn,rohxel,/trunk/rohxelCurrentVersion/src/filetool/CreateSaveGame.java,buggy,java,IssueTrue,6155,75,455,4,2,1,3,2,6,5,2,3,3,6,5,4,2,2,2,9,9,9,6,5,5,6,5,4,4,4,6,1,1,1,1,1,1,2,2,2,8,8,8,7,7,7,9,6,3,10,7,4,8,5,3,3,5,4,4,4,5,5,5,3,3,3
gc,svn,rohxel,/trunk/rohxelCurrentVersion/src/filetool/Identifier.java,buggy,java,IssueTrue,6155,75,455,4,2,1,2,1,4,3,1,1,1,6,5,4,1,1,1,9,9,9,2,1,1,6,5,4,4,4,6,1,1,1,1,1,1,1,1,1,8,8,8,7,7,7,1,1,2,2,2,2,2,1,2,5,5,4,4,5,5,5,5,2,3,3
