Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
sf,cvs,geotools,geotools/geotools2/geotools-src/Java2DRendering/src/org/geotools/renderer/Attic/Java2DRenderer.java,clean,java,IssueFalse,65471,384,13440,34,9,10,9,8,8,10,9,10,9,5,5,7,7,7,6,9,9,9,10,10,9,5,5,7,10,9,9,9,9,9,10,9,8,9,9,8,10,10,10,10,10,10,8,9,8,8,8,8,7,9,9,10,5,9,10,10,10,10,10,10,10,10
sf,cvs,geotools,geotools/geotools2/geotools-src/arcgrid/src/org/geotools/data/arcgrid/ArcGridDataSource.java,buggy,java,IssueFalse,65471,384,13440,34,7,9,7,7,8,5,7,8,7,9,9,8,8,8,7,9,9,9,10,10,9,9,9,8,9,9,9,9,8,8,9,8,7,9,9,8,8,8,8,9,9,9,5,6,6,6,6,7,6,6,8,5,5,10,9,9,8,8,8,10,10,10
sf,cvs,geotools,geotools/geotools2/geotools-src/arcgrid/src/org/geotools/data/arcgrid/ArcGridRaster.java,buggy,java,IssueFalse,65471,384,13440,34,8,9,8,7,7,10,8,9,8,5,5,7,7,6,5,9,9,9,10,10,9,5,5,7,8,8,8,9,9,8,9,8,8,9,9,8,8,8,8,10,10,10,7,8,7,8,7,8,6,8,8,5,5,9,9,8,5,6,5,10,10,10
sf,cvs,geotools,geotools/geotools2/geotools-src/arcgrid/tests/unit/org/geotools/data/arcgrid/test/ArcGridSuite.java,buggy,java,IssueFalse,65471,384,13440,34,2,1,2,3,4,3,2,3,2,9,9,8,3,3,2,9,9,9,5,4,4,9,9,8,4,4,6,2,2,2,4,3,3,5,4,4,8,8,8,7,7,7,3,3,3,3,2,2,3,2,3,3,5,4,4,4,4,5,5,3,3,3
sf,cvs,geotools,geotools/geotools2/geotools-src/arcgrid/tests/unit/org/geotools/data/arcgrid/test/TestCaseSupport.java,buggy,java,IssueFalse,65471,384,13440,34,3,1,2,4,5,5,4,5,4,9,9,8,4,4,3,10,10,10,6,5,5,9,9,8,4,4,6,5,4,4,6,5,4,4,3,3,10,10,10,7,7,7,5,4,4,7,5,5,3,3,4,3,8,3,3,3,4,5,5,3,3,3
sf,cvs,geotools,geotools/geotools2/geotools-src/arcsde/src/org/geotools/data/sde/Attic/GeometryBuilder.java,buggy,java,IssueFalse,65471,384,13440,34,10,10,9,9,8,10,5,8,10,9,10,10,6,7,10,10,10,10,3,8,9,9,10,10,4,6,7,4,7,9,5,7,9,1,4,4,10,10,10,7,9,9,7,8,9,6,6,8,5,6,9,3,5,10,10,10,4,5,5,10,10,10
sf,cvs,geotools,geotools/geotools2/geotools-src/arcsde/src/org/geotools/data/sde/Attic/GeometryBuildingException.java,clean,java,IssueFalse,65471,384,13440,34,1,5,1,3,10,3,2,2,2,10,10,9,8,8,7,9,9,9,2,1,1,10,10,9,4,4,6,3,3,3,3,2,2,4,3,3,8,8,8,7,7,7,3,3,2,6,5,3,3,2,2,3,5,9,8,7,6,6,5,9,7,6
sf,cvs,geotools,geotools/geotools2/geotools-src/arcsde/src/org/geotools/data/sde/Attic/SdeAdapter.java,buggy,java,IssueFalse,65471,384,13440,34,9,9,9,6,5,10,8,9,9,5,5,8,4,5,6,9,9,9,9,10,10,5,5,8,7,7,8,5,7,7,6,7,7,6,8,8,8,9,9,7,7,7,9,8,8,8,8,7,8,9,9,7,8,10,10,10,7,7,7,5,5,6
sf,cvs,geotools,geotools/geotools2/geotools-src/arcsde/src/org/geotools/data/sde/Attic/SdeConnectionConfig.java,buggy,java,IssueFalse,65471,384,13440,34,7,9,5,6,8,5,7,8,7,5,5,7,6,5,4,9,9,9,5,5,4,5,5,7,9,8,9,8,8,7,8,7,7,8,8,8,8,8,8,9,9,9,6,8,6,9,9,8,5,4,7,3,5,9,8,7,4,5,5,10,10,10
sf,cvs,geotools,geotools/geotools2/geotools-src/arcsde/src/org/geotools/data/sde/Attic/SdeConnectionPool.java,buggy,java,IssueFalse,65471,384,13440,34,9,10,8,8,7,9,9,9,9,5,5,7,7,7,6,9,9,9,8,7,7,5,5,7,10,10,10,10,9,9,10,9,9,9,9,9,9,9,9,10,10,10,7,7,8,8,7,9,6,7,9,8,5,10,10,10,9,9,9,10,10,10
