Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
sf,svn,mixxx,/trunk/mixxx/src/dlgprefvinyl.cpp,clean,cpp,IssueFalse,6374,31,2279,23,4,7,4,7,6,8,7,7,7,7,4,5,7,5,5,9,9,9,6,6,6,7,4,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,3,5,5,1,3,3,6,7,7,3,4,10,10,9,10,8,8,8,8,6
sf,svn,mixxx,/trunk/mixxx/src/midiledhandler.cpp,clean,cpp,IssueFalse,6374,31,2279,23,2,1,2,4,2,8,7,7,7,7,4,5,7,5,5,9,9,9,6,6,6,7,4,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,6,5,3,9,6,4,7,6,4,3,6,7,5,5,8,7,6,7,6,5
sf,svn,mixxx,/trunk/mixxx/src/midiobjectwin.cpp,buggy,cpp,IssueFalse,6374,31,2279,23,2,3,2,5,5,5,7,7,7,7,4,5,7,5,5,9,9,9,6,6,6,7,4,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,4,5,4,5,4,4,5,5,4,3,4,3,3,3,4,4,4,3,3,2
sf,svn,mixxx,/trunk/mixxx/src/mixxx.cpp,buggy,cpp,IssueFalse,6374,31,2279,23,6,7,6,7,4,8,7,7,7,7,4,5,7,5,5,9,9,9,6,6,6,7,4,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,5,7,6,8,8,7,8,10,8,8,6,5,5,5,8,9,8,3,4,4
sf,svn,mixxx,/trunk/mixxx/src/mixxx.h,buggy,cpp,IssueFalse,6374,31,2279,23,2,5,3,2,7,3,9,10,9,8,6,7,10,7,7,9,9,9,10,10,10,8,6,7,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,1,3,2,1,2,2,3,2,2,3,4,5,4,4,4,4,4,2,1,1
sf,svn,mixxx,/trunk/mixxx/src/soundmanager.cpp,buggy,cpp,IssueFalse,6374,31,2279,23,4,8,4,6,6,8,7,7,7,7,4,5,7,5,5,9,9,9,6,6,6,7,4,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,6,5,5,2,3,3,5,6,6,3,4,8,6,5,7,6,6,9,9,9
sf,svn,mixxx,/trunk/mixxx/src/soundsourcemp3.cpp,clean,cpp,IssueFalse,6374,31,2279,23,6,9,6,5,6,9,7,7,7,7,4,5,7,5,5,9,9,9,6,6,6,7,4,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,10,7,6,7,5,5,8,8,6,3,6,3,3,3,7,6,6,7,7,6
sf,svn,mixxx,/trunk/mixxx/src/track.cpp,buggy,cpp,IssueFalse,6374,31,2279,23,8,9,7,9,5,8,7,7,7,7,4,5,7,5,5,9,9,9,6,6,6,7,4,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,6,5,8,9,9,9,7,10,9,6,4,8,7,7,4,4,4,7,9,7
sf,svn,mixxx,/trunk/mixxx/src/trackinfoobject.cpp,buggy,cpp,IssueFalse,6374,31,2279,23,7,9,6,9,5,5,7,7,7,7,4,5,7,5,5,9,9,9,6,6,6,7,4,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,2,4,7,7,8,9,5,9,9,6,6,3,3,3,9,8,8,6,7,6
sf,svn,mixxx,/trunk/mixxx/src/vinylcontrolxwax.cpp,buggy,cpp,IssueFalse,6374,31,2279,23,3,6,3,5,7,9,7,7,7,7,4,5,7,5,5,9,9,9,6,6,6,7,4,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,6,6,4,1,3,3,5,4,4,3,4,7,5,5,6,5,5,8,9,8
sf,svn,mixxx,/trunk/mixxx/src/wavesummary.cpp,clean,cpp,IssueFalse,6374,31,2279,23,3,4,4,4,5,8,7,7,7,7,4,5,7,5,5,9,9,9,6,6,6,7,4,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,7,5,4,2,3,3,6,5,4,6,4,5,5,5,4,4,4,5,5,5
