Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
gc,svn,rtrt-on-gpu,/trunk/Source/Base Libraries/Base Math Library/Matrix2D.cpp,clean,cpp,IssueFalse,6302,83,287,6,9,4,10,9,2,9,7,7,7,8,9,5,8,9,5,9,9,9,6,6,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,8,7,10,7,7,9,4,4,8,6,5,7,7,6,9,8,9,10,9,7
gc,svn,rtrt-on-gpu,/trunk/Source/Base Libraries/Base Math Library/Matrix2D.h,clean,cpp,IssueFalse,6302,83,287,6,4,4,5,4,7,4,8,8,8,8,9,5,9,9,6,9,9,9,6,6,7,8,9,5,7,7,7,8,8,8,8,8,7,9,8,8,9,9,9,8,8,9,3,4,3,10,10,8,2,3,4,5,5,8,7,6,7,7,7,8,8,6
gc,svn,rtrt-on-gpu,/trunk/Source/Base Libraries/Base Math Library/Matrix3D.cpp,clean,cpp,IssueFalse,6302,83,287,6,10,4,10,10,2,9,7,7,7,8,9,5,8,9,5,9,9,9,6,6,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,6,7,10,8,9,10,5,5,9,6,5,7,7,6,9,8,8,10,10,9
gc,svn,rtrt-on-gpu,/trunk/Source/Base Libraries/Base Math Library/Matrix3D.h,clean,cpp,IssueFalse,6302,83,287,6,5,5,6,4,6,4,9,9,8,8,9,5,10,10,7,9,9,9,6,6,7,8,9,5,7,7,7,8,8,8,10,9,9,10,10,9,9,9,9,8,8,9,3,4,3,10,10,8,2,3,4,5,5,8,7,6,7,7,7,8,8,6
gc,svn,rtrt-on-gpu,/trunk/Source/Base Libraries/Base Math Library/Matrix4D.cpp,clean,cpp,IssueFalse,6302,83,287,6,10,4,10,9,2,9,7,7,7,8,9,5,8,9,5,9,9,9,6,6,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,8,7,10,7,7,9,4,4,8,7,5,6,7,6,8,8,8,10,10,10
gc,svn,rtrt-on-gpu,/trunk/Source/Base Libraries/Base Math Library/Matrix4D.h,clean,cpp,IssueFalse,6302,83,287,6,4,4,5,4,7,4,8,8,8,8,9,5,9,9,6,9,9,9,6,6,7,8,9,5,7,7,7,8,8,8,8,8,7,9,8,8,9,9,9,8,8,9,3,4,3,10,10,8,2,3,4,5,5,8,7,6,7,7,7,8,7,6
gc,svn,rtrt-on-gpu,/trunk/Source/Base Libraries/Base Math Library/Transform.cpp,clean,cpp,IssueFalse,6302,83,287,6,4,4,4,8,6,4,7,7,7,8,9,5,8,9,5,9,9,9,6,6,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,3,4,6,7,6,8,6,8,7,6,5,7,7,6,6,6,7,2,3,4
gc,svn,rtrt-on-gpu,/trunk/Source/Base Libraries/Base Math Library/Transform.h,clean,cpp,IssueFalse,6302,83,287,6,3,4,4,5,8,4,8,8,8,8,9,5,9,9,6,9,9,9,7,7,7,8,9,5,10,9,9,9,9,8,9,9,8,9,9,9,9,9,9,8,8,9,3,4,4,3,3,4,2,3,4,5,5,8,7,6,4,4,5,4,3,4
gc,svn,rtrt-on-gpu,/trunk/Source/Base Libraries/Base Math Library/Util.cpp,clean,cpp,IssueFalse,6302,83,287,6,4,3,4,8,6,4,7,7,7,8,9,5,8,9,5,9,9,9,6,6,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,5,7,7,10,9,10,2,3,6,6,5,7,7,6,10,9,9,7,7,6
gc,svn,rtrt-on-gpu,/trunk/Source/Base Libraries/Base Math Library/Util.h,buggy,cpp,IssueFalse,6302,83,287,6,2,4,4,2,8,4,7,7,7,8,9,5,8,9,5,9,9,9,6,6,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,1,2,2,2,2,3,1,2,3,5,5,8,7,6,4,4,5,9,8,6
