Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
gc,svn,dtsproject,/trunk/dts-common/src/main/java/org/dataminx/dts/common/DtsConfigManager.java,buggy,java,IssueTrue,3131,48,511,7,2,7,2,3,10,3,2,3,2,6,5,4,3,3,2,9,9,9,2,2,2,6,5,4,6,6,7,4,3,4,3,3,3,5,4,3,8,8,8,7,7,7,3,3,3,3,2,3,2,2,2,7,8,7,8,8,8,8,8,3,5,5
gc,svn,dtsproject,/trunk/dts-common/src/main/java/org/dataminx/dts/common/DtsConstants.java,clean,java,IssueTrue,3131,48,511,7,1,7,1,1,10,3,1,1,1,6,5,4,1,1,1,9,9,9,2,1,1,6,5,4,4,4,6,1,1,1,1,1,1,1,1,1,8,8,8,7,7,7,1,1,2,2,2,2,2,1,2,7,8,7,8,8,5,5,5,2,3,4
gc,svn,dtsproject,/trunk/dts-common/src/main/java/org/dataminx/dts/common/Log4jConfiguratorBean.java,buggy,java,IssueTrue,3131,48,511,7,5,7,4,4,9,7,5,5,5,6,5,4,3,3,3,9,9,9,5,4,4,6,5,4,7,7,7,5,4,4,4,3,4,5,4,3,8,8,8,9,8,8,7,6,4,5,5,4,6,7,5,5,5,8,8,7,6,6,5,3,5,4
gc,svn,dtsproject,/trunk/dts-common/src/main/java/org/dataminx/dts/common/xml/XmlUtils.java,buggy,java,IssueTrue,3131,48,511,7,8,10,7,6,9,7,8,9,8,6,5,4,6,6,4,9,9,9,10,10,9,6,5,4,4,4,6,2,2,2,8,7,7,9,8,7,9,9,9,7,7,7,8,6,7,8,5,7,6,6,8,6,5,10,10,10,8,8,8,7,8,7
gc,svn,dtsproject,/trunk/dts-common/src/main/java/org/dataminx/dts/vfs/DtsFileSystemManager.java,clean,java,IssueTrue,3131,48,511,7,9,8,8,6,7,10,8,9,8,9,9,7,6,5,4,9,9,9,8,7,7,9,9,7,8,7,8,8,7,7,7,7,6,9,8,7,8,8,8,7,7,7,8,9,7,5,7,6,7,10,8,5,5,10,10,9,7,6,6,5,6,5
gc,svn,dtsproject,/trunk/dts-security/src/main/java/org/dataminx/dts/security/auth/callback/PassiveCallbackHandler.java,buggy,java,IssueTrue,3131,48,511,7,4,6,3,3,10,7,4,5,4,6,5,4,3,3,2,9,9,9,7,6,5,6,5,4,7,7,7,4,3,4,3,3,3,5,4,3,8,8,8,7,7,7,8,6,4,8,5,4,4,4,3,3,5,9,8,7,5,5,5,2,2,2
gc,svn,dtsproject,/trunk/dts-security/src/main/java/org/dataminx/dts/security/auth/module/MyProxyCredential.java,buggy,java,IssueTrue,3131,48,511,7,3,5,2,4,10,7,3,4,4,9,9,7,5,5,4,9,9,9,3,3,3,9,9,7,6,6,7,5,4,4,4,3,4,6,5,4,8,8,8,7,7,7,5,5,3,5,5,4,3,4,3,5,5,9,8,8,10,9,9,3,5,4
gc,svn,dtsproject,/trunk/dts-security/src/main/java/org/dataminx/dts/security/auth/module/MyProxyLoginModule.java,buggy,java,IssueTrue,3131,48,511,7,6,7,5,4,8,5,4,5,4,9,9,7,6,6,4,9,9,9,9,8,8,9,9,7,8,8,8,5,4,4,4,3,4,5,4,3,9,9,9,7,7,7,6,5,4,9,8,6,9,8,6,9,9,7,8,9,10,10,10,5,6,7
gc,svn,dtsproject,/trunk/dts-security/src/main/java/org/dataminx/dts/security/auth/module/MyProxyPrincipal.java,buggy,java,IssueTrue,3131,48,511,7,4,7,3,5,10,7,5,6,5,6,5,4,4,4,3,9,9,9,2,2,2,6,5,4,6,6,7,6,6,5,6,5,5,7,6,5,8,8,8,7,7,7,5,6,4,4,3,4,3,3,4,5,5,8,8,7,5,5,5,2,2,2
gc,svn,dtsproject,/trunk/dts-workernode/src/main/java/org/dataminx/dts/wn/DtsWorkerNodeCommandLineRunner.java,buggy,java,IssueTrue,3131,48,511,7,5,7,4,4,9,5,4,5,4,6,5,4,3,3,3,9,9,9,6,5,5,6,5,4,6,6,7,4,3,4,4,3,4,6,5,4,8,8,8,7,7,7,6,6,4,6,5,4,7,7,5,3,5,9,8,7,5,5,5,5,5,4
gc,svn,dtsproject,/trunk/dts-workernode/src/main/java/org/dataminx/dts/wn/batch/DtsFileTransferJob.java,buggy,java,IssueTrue,3131,48,511,7,7,8,6,5,9,5,5,6,6,10,10,8,8,7,6,9,9,9,5,4,4,10,10,8,7,7,7,7,6,6,6,5,5,6,6,5,10,10,10,7,7,7,6,5,5,4,5,4,7,8,7,5,5,8,8,7,5,5,5,7,7,6
gc,svn,dtsproject,/trunk/dts-workernode/src/main/java/org/dataminx/dts/wn/batch/DtsJob.java,clean,java,IssueTrue,3131,48,511,7,5,8,4,7,10,3,6,6,6,9,9,7,7,6,5,10,10,10,3,3,3,9,9,7,9,8,9,9,8,8,8,8,7,9,9,7,8,8,8,7,7,7,3,3,5,4,5,5,2,3,4,3,5,9,8,7,7,6,5,5,5,4
gc,svn,dtsproject,/trunk/dts-workernode/src/main/java/org/dataminx/dts/wn/batch/DtsJobPartitioner.java,buggy,java,IssueTrue,3131,48,511,7,4,7,3,3,10,5,2,3,3,6,5,4,2,2,2,9,9,9,6,5,5,6,5,4,6,6,7,3,3,3,2,2,2,4,3,3,8,8,8,7,7,7,6,5,3,6,5,3,6,6,3,5,5,8,8,7,5,5,5,6,6,6
gc,svn,dtsproject,/trunk/dts-workernode/src/main/java/org/dataminx/dts/wn/batch/FileCopyTask.java,buggy,java,IssueTrue,3131,48,511,7,5,7,4,4,10,5,3,4,4,6,5,4,4,4,3,9,9,9,5,5,4,6,5,4,8,7,8,6,5,5,5,4,4,6,5,4,8,8,8,9,8,8,4,4,3,5,5,4,5,5,5,6,5,7,8,7,5,6,5,4,5,5
gc,svn,dtsproject,/trunk/dts-workernode/src/main/java/org/dataminx/dts/wn/common/DtsWorkerNodeConstants.java,clean,java,IssueTrue,3131,48,511,7,1,5,1,1,10,3,1,1,1,6,5,4,1,1,1,9,9,9,2,1,1,6,5,4,4,4,6,1,1,1,1,1,1,1,1,1,8,8,8,7,7,7,1,1,2,2,2,2,2,1,2,6,5,7,8,7,6,6,6,3,5,4
gc,svn,dtsproject,/trunk/dts-workernode/src/main/java/org/dataminx/dts/wn/jms/DtsJobListener.java,clean,java,IssueTrue,3131,48,511,7,1,5,1,2,10,3,1,1,1,6,5,4,2,2,2,9,9,9,2,2,2,6,5,4,4,4,6,2,2,2,1,1,1,2,2,2,8,8,8,7,7,7,3,3,2,5,3,2,2,2,2,3,5,9,8,7,5,5,5,5,5,4
gc,svn,dtsproject,/trunk/dts-workernode/src/main/java/org/dataminx/dts/wn/jms/DtsMessageConverter.java,buggy,java,IssueTrue,3131,48,511,7,8,8,7,5,8,7,7,8,7,9,9,7,5,4,4,9,9,9,9,8,7,9,9,7,8,8,8,7,6,6,6,5,5,6,5,4,8,8,8,10,9,9,7,6,6,6,7,6,6,8,7,9,5,7,8,8,5,6,5,5,7,7
gc,svn,dtsproject,/trunk/dts-workernode/src/main/java/org/dataminx/dts/wn/jms/DtsMessagePayloadTransformer.java,clean,java,IssueTrue,3131,48,511,7,2,6,2,3,10,5,2,3,2,9,9,7,2,2,2,9,9,9,2,2,2,9,9,7,4,4,6,3,3,3,2,2,2,4,3,3,8,8,8,7,7,7,5,4,3,9,7,4,3,3,2,7,5,6,8,7,5,6,5,3,5,5
gc,svn,dtsproject,/trunk/dts-workernode/src/main/java/org/dataminx/dts/wn/jms/JobEventQueueSender.java,clean,java,IssueTrue,3131,48,511,7,4,6,3,3,10,3,1,2,2,6,5,7,2,2,5,9,9,9,2,2,3,6,5,7,6,7,8,2,3,4,1,2,3,2,3,3,8,8,8,7,7,7,3,3,3,8,5,4,3,3,3,3,5,9,8,7,5,5,5,5,5,4
gc,svn,dtsproject,/trunk/dts-workernode/src/main/java/org/dataminx/dts/wn/jms/JobSubmitQueueSender.java,clean,java,IssueTrue,3131,48,511,7,3,6,3,3,10,3,1,2,2,6,5,7,2,2,5,9,9,9,2,2,3,6,5,7,6,7,7,2,3,4,1,2,3,2,3,3,8,8,8,7,7,7,3,3,3,7,5,4,3,4,3,3,5,9,8,7,5,5,5,5,5,4
gc,svn,dtsproject,/trunk/dts-workernode/src/main/java/org/dataminx/dts/wn/service/FileCopyingService.java,clean,java,IssueTrue,3131,48,511,7,1,6,1,3,10,3,2,2,2,1,1,1,1,1,1,10,10,10,2,1,1,1,1,1,4,4,6,3,3,3,2,2,2,1,1,1,8,8,8,7,7,7,3,3,2,2,2,2,2,1,2,5,5,8,8,7,5,5,5,4,5,4
gc,svn,dtsproject,/trunk/dts-workernode/src/main/java/org/dataminx/dts/wn/service/FileCopyingServiceImpl.java,buggy,java,IssueTrue,3131,48,511,7,6,7,4,3,9,5,4,5,4,6,5,4,3,3,2,9,9,9,5,5,4,6,5,4,7,7,7,4,3,4,3,3,3,4,3,3,8,8,8,9,8,8,7,5,4,9,7,5,9,7,6,7,5,8,8,8,6,6,6,3,5,5
gc,svn,dtsproject,/trunk/dts-workernode/src/main/java/org/dataminx/dts/wn/service/JobNotificationService.java,buggy,java,IssueTrue,3131,48,511,7,1,7,1,4,10,3,2,3,3,1,1,1,1,1,1,10,10,10,2,2,2,1,1,1,4,4,6,5,4,4,4,3,4,1,1,1,8,8,8,7,7,7,3,3,3,3,2,3,2,1,2,3,5,9,8,7,5,5,5,5,5,4
gc,svn,dtsproject,/trunk/dts-workernode/src/main/java/org/dataminx/dts/wn/service/JobNotificationServiceImpl.java,buggy,java,IssueTrue,3131,48,511,7,7,7,6,4,8,7,5,6,5,6,5,4,3,3,3,9,9,9,6,5,5,6,5,4,7,7,7,5,4,4,4,3,4,6,5,4,8,8,8,7,7,7,7,5,4,8,7,5,10,9,8,6,8,8,8,8,9,9,8,9,9,8
gc,svn,dtsproject,/trunk/dts-workernode/src/test/java/org/dataminx/dts/wn/jms/DtsMessageConverterTest.java,buggy,java,IssueTrue,3131,48,511,7,7,6,6,3,7,3,1,2,2,7,9,8,2,2,5,9,9,9,6,7,8,7,9,8,7,8,8,2,3,4,1,2,3,2,3,3,8,8,8,7,7,7,3,3,3,6,4,3,10,9,7,3,5,9,8,7,5,5,5,5,5,4
gc,svn,dtsproject,/trunk/dts-workernode/src/test/java/org/dataminx/dts/wn/jms/DtsMessagePayloadTransformerTest.java,clean,java,IssueTrue,3131,48,511,7,5,7,4,5,9,3,4,5,4,6,5,4,5,4,4,9,9,9,6,5,5,6,5,4,7,7,7,7,6,6,6,5,5,7,7,5,8,8,8,7,7,7,3,3,4,4,3,4,6,5,6,3,5,9,8,7,5,5,5,5,5,4
gc,svn,dtsproject,/trunk/dts-workernode/src/test/java/org/dataminx/dts/wn/util/TestProcessDtsJobMessage.java,buggy,java,IssueTrue,3131,48,511,7,6,5,6,4,7,5,3,4,3,6,5,4,3,3,3,9,9,9,7,6,6,6,5,4,6,6,7,5,4,4,4,3,4,4,3,3,8,8,8,9,9,9,4,4,3,4,3,3,9,9,7,7,5,7,8,8,9,8,9,8,9,8
gc,svn,dtsproject,/trunk/dts-ws/src/main/java/org/dataminx/dts/jms/DtsJobEventUpdateHandler.java,buggy,java,IssueTrue,3131,48,511,7,5,7,5,2,9,7,3,4,4,6,5,4,2,2,2,9,9,9,4,3,3,6,5,4,6,6,7,2,2,2,1,1,1,2,2,2,8,8,8,7,7,7,10,7,3,7,4,3,10,9,5,9,10,8,9,10,6,7,7,8,10,9
