Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
sf,svn,zeromud,/trunk/zeromud/src/AutoTrans.cpp,clean,cpp,IssueFalse,3726,83,201,4,2,4,3,5,8,7,7,7,7,8,9,5,8,9,5,9,9,9,6,6,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,4,6,4,3,3,4,8,6,6,3,5,3,3,3,4,4,5,4,3,3
sf,svn,zeromud,/trunk/zeromud/src/Azione.cpp,buggy,cpp,IssueFalse,3726,83,201,4,3,3,3,5,7,7,7,7,7,8,9,5,8,9,5,9,9,9,6,6,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,6,7,6,3,4,4,3,5,5,3,5,3,3,3,4,4,5,4,3,3
sf,svn,zeromud,/trunk/zeromud/src/AzioneCreateMobs.cpp,buggy,cpp,IssueFalse,3726,83,201,4,2,4,3,5,9,4,7,7,7,8,9,5,8,9,5,9,9,9,6,6,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,3,4,4,2,2,3,5,6,5,3,5,6,4,4,10,8,8,9,8,5
sf,svn,zeromud,/trunk/zeromud/src/AzioneInitWorld.cpp,buggy,cpp,IssueFalse,3726,83,201,4,2,3,3,5,8,4,7,7,7,8,9,5,8,9,5,9,9,9,6,6,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,3,4,4,2,2,3,4,6,5,3,5,3,3,3,4,4,5,4,3,3
sf,svn,zeromud,/trunk/zeromud/src/AzioneMappa.cpp,buggy,cpp,IssueFalse,3726,83,201,4,4,4,6,6,7,7,7,7,7,8,9,5,8,9,5,9,9,9,6,6,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,7,9,7,4,8,6,8,9,7,3,8,8,6,5,9,7,7,10,9,7
sf,svn,zeromud,/trunk/zeromud/src/AzioneMuoviRelativo.h,buggy,cpp,IssueFalse,3726,83,201,4,5,4,6,8,5,7,7,7,7,10,10,10,9,9,8,9,9,9,6,6,6,10,10,10,6,6,6,6,7,8,6,6,8,7,7,8,9,9,9,8,8,9,4,7,7,4,8,7,6,9,8,6,8,6,6,5,7,6,7,9,9,7
sf,svn,zeromud,/trunk/zeromud/src/Cella.cpp,buggy,cpp,IssueFalse,3726,83,201,4,7,4,9,8,4,8,7,7,7,8,9,5,8,9,5,9,9,9,6,6,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,9,10,10,5,7,8,8,9,9,7,8,10,10,9,8,8,9,10,9,8
sf,svn,zeromud,/trunk/zeromud/src/Cella.h,buggy,cpp,IssueFalse,3726,83,201,4,3,6,4,4,8,4,8,9,9,10,10,9,9,9,7,9,9,9,7,8,8,10,10,9,7,8,8,7,9,9,7,9,8,8,9,9,9,9,9,9,9,9,3,4,3,3,4,4,4,3,4,3,8,9,7,6,4,4,5,9,8,5
sf,svn,zeromud,/trunk/zeromud/src/Core.cpp,buggy,cpp,IssueFalse,3726,83,201,4,6,4,6,8,5,7,7,7,7,8,9,5,8,9,5,9,9,9,6,6,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,5,7,8,6,8,8,6,6,8,3,8,4,4,3,4,4,5,4,3,3
sf,svn,zeromud,/trunk/zeromud/src/Db.cpp,buggy,cpp,IssueFalse,3726,83,201,4,6,4,6,8,5,8,7,7,7,8,9,5,8,9,5,9,9,9,6,6,6,8,9,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,5,7,8,4,6,7,6,7,7,3,5,4,4,3,4,4,5,4,3,3
