Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
sf,cvs,sadl,sadl/SADL/src/sadl/Activator.java,clean,java,IssueTrue,33699,218,443,1,7,6,7,7,5,7,8,7,8,9,9,7,7,6,5,9,9,9,7,6,6,9,9,7,8,7,8,8,8,6,9,8,7,9,9,8,9,9,9,8,7,7,6,5,7,9,9,8,4,5,7,7,10,9,8,7,4,5,5,6,8,6
sf,cvs,sadl,sadl/SADL/src/sadl/imp/actions/ExecuteTestSuite.java,clean,java,IssueTrue,33699,218,443,1,8,5,8,4,4,10,8,7,8,5,4,4,3,3,3,9,9,9,9,9,8,5,4,4,7,7,7,5,4,3,5,3,3,5,5,5,9,9,9,8,7,7,10,10,7,6,7,4,10,10,7,8,9,4,4,5,4,5,5,5,6,6
sf,cvs,sadl,sadl/SADL/src/sadl/imp/actions/RunSparqlQuery.java,clean,java,IssueTrue,33699,218,443,1,9,6,10,6,2,10,10,9,10,5,4,4,6,5,4,9,9,9,10,10,10,5,4,4,9,8,9,7,6,5,8,7,7,7,6,6,10,10,9,10,9,9,10,10,9,8,9,7,10,10,9,9,9,5,6,6,10,10,10,4,5,6
sf,cvs,sadl,sadl/SADL/src/sadl/imp/actions/TestModel.java,clean,java,IssueTrue,33699,218,443,1,8,5,8,4,3,10,8,7,8,5,4,4,4,4,3,9,9,9,9,9,8,5,4,4,7,7,7,5,4,3,5,4,4,6,6,5,9,9,9,8,7,7,10,9,7,8,8,6,10,10,7,9,10,3,3,3,4,5,5,5,5,7
sf,cvs,sadl,sadl/SADL/src/sadl/imp/builders/SADLBuilder.java,buggy,java,IssueTrue,33699,218,443,1,10,10,10,10,4,10,9,10,10,5,9,9,7,9,9,9,9,9,7,9,10,5,9,9,8,9,9,9,10,9,9,10,10,6,9,9,10,10,10,10,10,10,8,8,10,8,10,10,8,9,10,10,10,6,7,8,5,7,7,6,8,9
sf,cvs,sadl,sadl/SADL/src/sadl/imp/parser/Ast/AbstractVisitor.java,clean,java,IssueTrue,33699,218,443,1,10,1,10,10,1,5,10,10,10,5,4,4,10,10,10,10,10,10,10,10,10,5,4,4,4,4,6,10,10,10,10,10,10,10,10,10,9,9,9,8,7,7,6,10,10,5,10,10,4,10,10,9,9,3,3,2,4,5,5,2,2,2
sf,cvs,sadl,sadl/SADL/src/sadl/imp/parser/Ast/BadAmbiguousDeclaration0.java,clean,java,IssueTrue,33699,218,443,1,5,2,5,5,4,5,6,5,6,9,9,7,5,5,4,9,9,9,2,2,2,9,9,7,7,7,7,7,6,5,6,5,5,7,7,7,9,9,9,8,7,7,6,6,5,6,5,5,4,4,5,4,8,3,3,2,4,5,5,3,3,3
sf,cvs,sadl,sadl/SADL/src/sadl/imp/parser/Ast/BadAmbiguousDeclaration1.java,clean,java,IssueTrue,33699,218,443,1,5,2,6,6,4,5,6,6,7,9,9,7,5,5,4,9,9,9,2,2,2,9,9,7,8,7,8,7,6,5,7,6,6,8,7,7,9,9,9,8,7,7,6,7,5,6,6,6,3,4,5,4,8,3,3,2,4,5,5,3,3,3
sf,cvs,sadl,sadl/SADL/src/sadl/imp/parser/Ast/BadAmbiguousDeclaration2.java,clean,java,IssueTrue,33699,218,443,1,6,2,6,6,3,5,7,6,7,9,9,7,6,5,4,9,9,9,2,2,2,9,9,7,8,8,8,7,7,5,7,6,6,8,8,7,9,9,9,8,7,7,6,7,6,7,7,7,3,5,5,4,8,3,3,2,4,5,5,3,3,3
sf,cvs,sadl,sadl/SADL/src/sadl/imp/parser/Ast/BadConnector.java,clean,java,IssueTrue,33699,218,443,1,6,2,7,6,3,5,7,6,7,9,9,7,6,5,4,9,9,9,3,3,3,9,9,7,9,8,9,8,7,6,8,7,7,8,8,8,9,9,9,8,7,7,6,8,6,7,7,7,4,5,6,7,9,3,3,2,4,5,5,3,3,4
