Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
sf,cvs,meadow,meadow/meadow/client/GUI.java,clean,java,IssueFalse,3210,31,597,1,6,9,7,7,8,7,7,6,6,5,5,7,7,7,7,9,9,9,10,10,9,5,5,7,10,9,9,9,9,8,9,8,8,9,9,8,8,8,8,7,7,7,3,6,7,4,8,5,5,9,7,9,10,7,10,9,8,9,9,4,5,7
sf,cvs,meadow,meadow/meadow/client/GameArea.java,clean,java,IssueFalse,3210,31,597,1,10,10,10,9,4,10,10,10,10,10,10,10,10,10,10,9,9,9,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,9,9,8,8,8,8,9,8,8,8,10,10,8,9,9,9,10,10,10,10,7,9,10,8,10,10,7,9,10
sf,cvs,meadow,meadow/meadow/client/GridTerrainView.java,clean,java,IssueFalse,3210,31,597,1,6,1,7,4,1,9,7,6,5,9,9,8,7,7,7,9,9,9,5,4,4,9,9,8,8,7,7,7,7,7,6,5,7,6,6,1,8,8,8,7,7,7,7,7,7,8,8,5,5,4,4,3,9,3,4,4,4,5,5,3,3,3
sf,cvs,meadow,meadow/meadow/client/HierarchicalTerrainView.java,buggy,java,IssueFalse,3210,31,597,1,4,3,5,4,4,7,4,4,3,9,9,8,7,7,7,10,10,10,8,7,6,9,9,8,8,7,8,7,7,7,5,4,7,8,7,5,8,8,8,7,7,7,4,6,5,9,8,6,7,5,5,5,9,3,5,5,4,5,5,6,6,6
sf,cvs,meadow,meadow/meadow/client/ImageRotatingGamePieceDrawer.java,clean,java,IssueFalse,3210,31,597,1,6,2,6,4,3,8,7,6,5,9,9,8,6,6,7,9,9,9,8,7,7,9,9,8,7,6,7,7,7,7,6,5,7,7,7,3,8,8,8,9,8,8,6,7,6,7,7,5,9,8,7,5,7,3,5,5,7,7,7,8,7,8
sf,cvs,meadow,meadow/meadow/client/MapArea.java,clean,java,IssueFalse,3210,31,597,1,5,3,5,6,4,7,7,6,6,10,10,10,10,10,10,9,9,9,7,6,6,10,10,10,7,6,7,9,8,8,8,7,8,9,9,8,8,8,8,7,7,7,4,7,7,5,7,5,4,6,6,9,10,3,5,5,9,10,9,7,7,9
sf,cvs,meadow,meadow/meadow/client/SingleImageTerrainView.java,clean,java,IssueFalse,3210,31,597,1,3,3,3,4,6,4,4,3,3,9,9,8,7,7,7,9,9,9,4,3,3,9,9,8,8,7,8,7,7,7,5,4,7,7,7,4,8,8,8,7,7,7,3,4,4,4,4,3,2,3,3,3,9,4,5,5,4,5,5,3,3,3
sf,cvs,meadow,meadow/meadow/client/SlaveSimulation.java,buggy,java,IssueFalse,3210,31,597,1,7,7,7,7,5,8,8,7,7,10,10,9,9,8,8,9,9,9,5,4,4,10,10,9,8,7,7,9,9,8,9,8,8,9,9,8,8,8,8,7,7,7,4,7,8,7,9,7,4,6,6,10,10,6,9,10,6,9,9,5,7,9
sf,cvs,meadow,meadow/meadow/client/ai/AIClient.java,buggy,java,IssueFalse,3210,31,597,1,8,6,8,5,4,10,9,8,7,5,5,7,7,7,7,9,9,9,9,9,8,5,5,7,10,9,9,8,8,8,7,6,8,7,7,3,8,8,8,7,7,7,8,9,8,7,7,6,9,8,8,10,9,6,8,10,6,8,9,7,8,10
sf,cvs,meadow,meadow/meadow/common/Debug.java,clean,java,IssueFalse,3210,31,597,1,1,1,1,1,4,4,1,1,1,5,5,7,6,6,6,9,9,9,1,1,1,5,5,7,6,4,6,6,6,6,1,1,6,6,6,1,8,8,8,7,7,7,1,2,2,2,2,2,1,1,2,6,7,3,4,4,4,5,5,3,4,5
