Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
sf,cvs,tdt,tdt/tdt/AssemblyInfo.cs,buggy,cs,IssueTrue,10976,24,638,1,1,7,1,1,10,3,1,1,1,1,1,5,4,4,3,9,9,9,6,1,1,1,1,5,4,6,6,2,2,2,1,1,1,3,2,3,8,8,8,8,8,9,2,2,1,3,2,2,1,2,2,10,10,3,4,3,5,6,6,5,6,10
sf,cvs,tdt,tdt/tdt/Attic/AboutForm.cs,clean,cs,IssueTrue,10976,24,638,1,5,9,6,4,9,7,5,5,4,9,9,9,6,6,4,9,9,9,10,9,8,9,9,9,8,8,8,8,7,7,6,6,6,4,4,4,9,9,9,10,9,9,6,7,4,7,6,4,6,7,4,9,5,6,8,8,9,9,9,9,10,9
sf,cvs,tdt,tdt/tdt/Attic/AutoPlaylist.cs,clean,cs,IssueTrue,10976,24,638,1,10,10,10,9,8,10,10,10,10,5,5,9,8,9,9,9,9,9,10,9,10,5,5,9,9,10,10,9,9,9,9,10,10,9,9,10,8,8,8,10,10,10,10,10,10,10,10,10,7,10,9,10,9,10,10,10,10,10,10,8,10,10
sf,cvs,tdt,tdt/tdt/Attic/AutoPlaylistForm.cs,clean,cs,IssueTrue,10976,24,638,1,10,10,10,10,6,9,10,10,10,9,9,9,10,10,10,9,9,9,10,10,10,9,9,9,10,10,10,10,10,10,10,10,10,4,4,4,9,9,9,10,10,10,8,9,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10
sf,cvs,tdt,tdt/tdt/Attic/CreatePlaylistForm.cs,clean,cs,IssueTrue,10976,24,638,1,10,10,10,10,8,9,10,10,10,9,9,9,10,10,9,9,9,9,10,10,10,9,9,9,10,10,10,10,10,10,10,10,10,8,7,7,9,9,9,10,10,10,7,9,10,8,10,10,6,10,10,10,9,10,10,10,10,10,10,10,10,10
sf,cvs,tdt,tdt/tdt/Attic/DetailsForm.cs,clean,cs,IssueTrue,10976,24,638,1,7,9,7,5,8,7,7,6,5,9,9,9,6,6,5,9,9,9,10,9,9,9,9,9,9,9,9,9,8,8,7,7,7,6,5,5,9,9,9,10,10,10,6,7,5,8,8,5,6,7,5,10,9,8,9,9,10,10,10,9,10,10
sf,cvs,tdt,tdt/tdt/Attic/ExcludeFolderForm.cs,clean,cs,IssueTrue,10976,24,638,1,9,9,9,8,6,8,9,9,8,9,9,9,8,8,7,9,9,9,10,10,10,9,9,9,10,10,10,10,10,9,9,9,9,4,4,4,9,9,9,10,10,10,8,7,8,8,10,8,7,9,8,9,8,8,9,8,6,6,6,10,10,10
sf,cvs,tdt,tdt/tdt/Attic/FileListBox.cs,clean,cs,IssueTrue,10976,24,638,1,9,10,8,9,8,10,10,9,9,9,9,9,8,9,7,9,9,9,10,8,8,9,9,9,6,7,7,10,10,10,10,10,9,10,10,9,10,10,10,10,9,9,9,8,9,7,8,8,5,8,8,3,5,8,6,5,5,4,4,6,6,4
sf,cvs,tdt,tdt/tdt/Attic/LocalDatabase.cs,clean,cs,IssueTrue,10976,24,638,1,8,10,7,5,8,10,9,8,8,5,5,8,6,7,5,9,9,9,10,8,7,5,5,8,4,6,6,2,2,2,7,8,7,7,6,6,8,8,8,10,10,10,10,9,8,9,8,7,9,8,7,6,8,10,9,8,10,9,8,8,8,7
sf,cvs,tdt,tdt/tdt/Attic/MainClass.cs,clean,cs,IssueTrue,10976,24,638,1,10,10,10,5,6,10,10,10,10,5,5,8,6,6,5,9,9,9,10,8,8,5,5,8,4,6,6,2,2,2,7,7,6,7,6,6,8,8,8,10,9,9,10,10,10,10,10,8,10,10,9,10,10,6,9,10,8,10,10,7,10,10
sf,cvs,tdt,tdt/tdt/Attic/NativeTagReader.cs,clean,cs,IssueTrue,10976,24,638,1,10,10,10,9,7,10,10,10,10,6,9,10,8,9,9,9,9,9,10,9,10,6,9,10,10,10,10,9,10,10,9,10,10,9,9,9,8,8,8,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10
sf,cvs,tdt,tdt/tdt/Attic/NewAutoPlaylistForm.cs,clean,cs,IssueTrue,10976,24,638,1,6,9,7,4,8,7,5,4,4,9,9,9,5,6,4,9,9,9,10,9,8,9,9,9,9,9,9,7,6,6,5,6,5,4,4,4,9,9,9,9,9,9,7,7,4,9,8,5,8,8,5,6,5,3,3,2,6,6,6,5,6,6
sf,cvs,tdt,tdt/tdt/Attic/PathFromTags.cs,clean,cs,IssueTrue,10976,24,638,1,9,10,9,6,8,10,10,10,10,5,5,8,7,7,6,9,9,9,9,7,6,5,5,8,4,6,6,2,2,2,8,8,8,8,8,7,8,8,8,10,10,10,10,10,10,10,10,8,10,10,8,10,9,9,9,10,9,9,10,8,10,10
sf,cvs,tdt,tdt/tdt/Attic/ProgressForm.cs,clean,cs,IssueTrue,10976,24,638,1,10,10,10,10,7,10,10,10,10,9,9,9,10,10,10,9,9,9,10,10,10,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,10,10,10,8,10,10,9,10,10,8,10,10,10,10,9,10,10,9,10,10,9,10,10
sf,cvs,tdt,tdt/tdt/Attic/ReadTagInfo.cs,clean,cs,IssueTrue,10976,24,638,1,7,9,6,4,8,9,9,8,7,5,5,8,6,6,4,9,9,9,10,8,8,5,5,8,7,8,7,8,7,7,6,6,6,8,8,7,8,8,8,8,8,9,10,9,7,8,7,5,8,8,5,6,8,10,9,9,6,5,6,6,6,6
sf,cvs,tdt,tdt/tdt/Attic/RenameFilesDialog.cs,clean,cs,IssueTrue,10976,24,638,1,9,10,9,6,7,7,8,7,7,9,9,9,7,7,6,9,9,9,10,10,9,9,9,9,10,10,10,9,9,9,8,9,8,4,4,4,9,9,9,10,10,10,6,7,7,9,10,7,8,9,8,10,9,8,9,9,9,8,9,8,10,9
