Host,Vcs,Project,File,Buggy,PL,IssueTracking,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
sf,cvs,micomt,micomt/mico/coss/naming/nsd.cc,clean,cpp,IssueFalse,91950,106,786,5,3,3,3,3,5,6,7,7,7,7,8,5,5,5,5,9,9,9,6,6,6,7,8,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,8,7,4,6,6,3,9,9,4,3,6,6,6,6,6,8,8,6,6,5
sf,cvs,micomt,micomt/mico/daemon/imr_client.cc,clean,cpp,IssueFalse,91950,106,786,5,6,2,6,5,2,8,7,7,7,7,8,5,5,5,5,9,9,9,6,6,6,7,8,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,8,6,7,7,6,6,9,7,8,3,6,3,4,4,6,8,8,6,6,6
sf,cvs,micomt,micomt/mico/daemon/main.cc,clean,cpp,IssueFalse,91950,106,786,5,4,2,4,4,4,6,7,7,7,7,8,5,5,5,5,9,9,9,6,6,6,7,8,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,7,6,4,5,4,3,9,7,5,5,8,3,4,4,6,8,8,6,6,7
sf,cvs,micomt,micomt/mico/daemon/poamediator.h,clean,cpp,IssueFalse,91950,106,786,5,2,2,2,2,7,3,7,7,7,8,10,7,7,8,8,9,9,9,7,7,8,8,10,7,9,9,9,9,10,9,9,9,9,9,10,10,9,9,9,8,8,9,3,3,2,2,2,2,3,2,2,5,6,3,4,4,8,9,9,4,6,5
sf,cvs,micomt,micomt/mico/idl/ccm-transform.cc,clean,cpp,IssueFalse,91950,106,786,5,8,8,8,8,3,6,10,10,10,7,8,5,7,7,7,9,9,9,10,10,10,7,8,5,8,7,7,10,10,9,10,10,9,7,7,7,9,9,9,10,10,10,6,8,7,7,8,8,10,9,10,3,4,3,4,4,6,8,8,3,3,4
sf,cvs,micomt,micomt/mico/idl/codegen-c++-common.cc,clean,cpp,IssueFalse,91950,106,786,5,9,8,10,8,3,8,7,7,7,7,8,5,5,5,5,9,9,9,6,6,6,7,8,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,9,9,9,7,9,8,10,9,10,5,6,3,4,4,6,8,8,2,2,2
sf,cvs,micomt,micomt/mico/idl/codegen-c++-impl.cc,clean,cpp,IssueFalse,91950,106,786,5,4,2,4,4,3,6,7,7,7,7,8,5,5,5,5,9,9,9,6,6,6,7,8,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,7,7,5,6,7,4,6,6,4,3,6,7,6,6,6,8,8,2,2,2
sf,cvs,micomt,micomt/mico/idl/codegen-c++-skel.cc,clean,cpp,IssueFalse,91950,106,786,5,7,6,7,5,3,10,7,7,7,7,8,5,5,5,5,9,9,9,6,6,7,7,8,5,8,7,7,6,7,6,6,6,6,7,7,7,9,9,9,8,8,9,9,8,7,7,6,5,8,8,6,5,6,6,7,6,7,8,8,5,6,6
sf,cvs,micomt,micomt/mico/idl/codegen-c++-stub.cc,clean,cpp,IssueFalse,91950,106,786,5,10,9,10,8,2,10,7,7,7,7,8,5,5,5,5,9,9,9,6,6,6,7,8,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,10,10,10,7,9,8,10,10,10,5,6,3,4,4,6,8,8,2,2,2
sf,cvs,micomt,micomt/mico/idl/codegen-c++-util.cc,clean,cpp,IssueFalse,91950,106,786,5,9,8,10,9,2,10,7,7,7,7,8,5,5,5,5,9,9,9,6,6,6,7,8,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,9,9,10,6,9,9,8,8,10,3,4,3,4,4,6,8,8,2,2,2
sf,cvs,micomt,micomt/mico/idl/codegen-c++.cc,clean,cpp,IssueFalse,91950,106,786,5,4,2,4,3,3,6,7,7,7,7,8,5,5,5,5,9,9,9,6,6,6,7,8,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,9,8,4,8,6,3,7,5,3,3,4,3,4,4,6,8,8,8,8,7
sf,cvs,micomt,micomt/mico/idl/codegen-idl.cc,clean,cpp,IssueFalse,91950,106,786,5,8,4,8,8,2,10,7,7,7,7,8,5,5,5,5,9,9,9,6,6,6,7,8,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,8,8,9,7,8,8,9,8,9,5,6,6,7,6,8,9,9,6,7,7
sf,cvs,micomt,micomt/mico/idl/codegen-idl.h,clean,cpp,IssueFalse,91950,106,786,5,2,2,2,2,6,3,10,10,10,10,10,7,8,8,8,9,9,9,10,10,10,10,10,7,9,8,7,10,10,9,10,10,9,7,7,7,9,9,9,10,10,10,3,3,2,2,2,2,3,2,2,3,4,3,4,4,6,8,8,6,6,6
sf,cvs,micomt,micomt/mico/idl/codegen-midl.cc,clean,cpp,IssueFalse,91950,106,786,5,8,7,9,8,3,8,7,7,7,7,8,5,5,5,5,9,9,9,6,6,6,7,8,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,7,7,9,5,7,7,8,8,9,3,4,3,4,4,6,8,8,7,7,7
sf,cvs,micomt,micomt/mico/idl/codegen.cc,clean,cpp,IssueFalse,91950,106,786,5,6,3,6,9,2,6,7,7,7,7,8,5,5,5,5,9,9,9,6,6,6,7,8,5,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,8,9,4,9,7,5,8,8,4,7,7,3,4,3,4,4,6,8,8,6,6,6
